Complaint_No,Weapon_Type
20121102053400,"Personal Weapons (hands,feet,teeth,etc.)"
20121102063000,"Personal Weapons (hands,feet,teeth,etc.)"
20121102063100,"Personal Weapons (hands,feet,teeth,etc.)"
20121102071603,Handgun                                 
20121102085501,Rifle                                   
20121102093400,Other Cutting Instrument                
20121102104102,"Personal Weapons (hands,feet,teeth,etc.)"
20121102113601,Rifle                                   
20121102114205,Not Applicable/None                     
20121102123002,"Personal Weapons (hands,feet,teeth,etc.)"
20121102123004,"Personal Weapons (hands,feet,teeth,etc.)"
20121102123800,"Personal Weapons (hands,feet,teeth,etc.)"
20121102125803,"Personal Weapons (hands,feet,teeth,etc.)"
20121102131300,"Personal Weapons (hands,feet,teeth,etc.)"
20121102134901,"Personal Weapons (hands,feet,teeth,etc.)"
20121102144001,Knife                                   
20121102144001,"Personal Weapons (hands,feet,teeth,etc.)"
20121102152104,Handgun                                 
20121102152104,Undetermined Firearm                    
20121102152401,Not Applicable/None                     
20121102152405,Not Applicable/None                     
20121102153305,"Personal Weapons (hands,feet,teeth,etc.)"
20121102154301,"Personal Weapons (hands,feet,teeth,etc.)"
20121102160602,"Personal Weapons (hands,feet,teeth,etc.)"
20121102161200,Knife                                   
20121102163700,"Personal Weapons (hands,feet,teeth,etc.)"
20121102165001,"Personal Weapons (hands,feet,teeth,etc.)"
20121102172901,"Personal Weapons (hands,feet,teeth,etc.)"
20121102173101,Handgun                                 
20121102175304,"Personal Weapons (hands,feet,teeth,etc.)"
20121102175501,Handgun                                 
20121102182401,"Personal Weapons (hands,feet,teeth,etc.)"
20121102183402,"Personal Weapons (hands,feet,teeth,etc.)"
20121102191402,"Personal Weapons (hands,feet,teeth,etc.)"
20121102194202,"Personal Weapons (hands,feet,teeth,etc.)"
20121102203904,Not Applicable/None                     
20121102204503,"Personal Weapons (hands,feet,teeth,etc.)"
20121102204701,"Personal Weapons (hands,feet,teeth,etc.)"
20121102205102,"Personal Weapons (hands,feet,teeth,etc.)"
20121102205200,Knife                                   
20121102205300,"Personal Weapons (hands,feet,teeth,etc.)"
20121102212001,"Personal Weapons (hands,feet,teeth,etc.)"
20121102212202,"Personal Weapons (hands,feet,teeth,etc.)"
20121102214500,"Personal Weapons (hands,feet,teeth,etc.)"
20121102220702,"Personal Weapons (hands,feet,teeth,etc.)"
20121102221201,Undetermined Firearm                    
20121102223102,"Personal Weapons (hands,feet,teeth,etc.)"
20121102225704,"Personal Weapons (hands,feet,teeth,etc.)"
20121102231400,Handgun                                 
20121103000900,"Personal Weapons (hands,feet,teeth,etc.)"
20121103010004,"Personal Weapons (hands,feet,teeth,etc.)"
20121103011500,Other Weapon                            
20121103013600,Handgun                                 
20121103014502,"Personal Weapons (hands,feet,teeth,etc.)"
20121103022106,Handgun                                 
20121103023101,Unknown/Not Stated                      
20121103042402,"Blunt Object(club,hammer,etc)           "
20121103051401,"Personal Weapons (hands,feet,teeth,etc.)"
20121103072200,"Personal Weapons (hands,feet,teeth,etc.)"
20121103085803,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20121103090000,"Personal Weapons (hands,feet,teeth,etc.)"
20121103102500,Handgun                                 
20121103120400,"Personal Weapons (hands,feet,teeth,etc.)"
20121103122000,Other Weapon                            
20121103122902,Undetermined Firearm                    
20121103135501,"Personal Weapons (hands,feet,teeth,etc.)"
20121103140100,"Personal Weapons (hands,feet,teeth,etc.)"
20121103153601,"Personal Weapons (hands,feet,teeth,etc.)"
20121103153800,"Personal Weapons (hands,feet,teeth,etc.)"
20121103160601,"Personal Weapons (hands,feet,teeth,etc.)"
20121103162001,"Personal Weapons (hands,feet,teeth,etc.)"
20121103162500,"Personal Weapons (hands,feet,teeth,etc.)"
20121103163603,"Personal Weapons (hands,feet,teeth,etc.)"
20121103165100,Other Weapon                            
20121103173900,"Personal Weapons (hands,feet,teeth,etc.)"
20121103181101,"Personal Weapons (hands,feet,teeth,etc.)"
20121103182100,"Personal Weapons (hands,feet,teeth,etc.)"
20121103191303,Not Applicable/None                     
20121103191901,"Personal Weapons (hands,feet,teeth,etc.)"
20121103193801,"Personal Weapons (hands,feet,teeth,etc.)"
20121103194600,"Personal Weapons (hands,feet,teeth,etc.)"
20121103201402,Undetermined Firearm                    
20121103204801,"Personal Weapons (hands,feet,teeth,etc.)"
20121103204808,"Personal Weapons (hands,feet,teeth,etc.)"
20121103205501,Other Weapon                            
20121103205701,"Personal Weapons (hands,feet,teeth,etc.)"
20121103213603,"Personal Weapons (hands,feet,teeth,etc.)"
20121103213603,Handgun                                 
20121103214602,"Personal Weapons (hands,feet,teeth,etc.)"
20121103214903,"Personal Weapons (hands,feet,teeth,etc.)"
20121103220001,"Personal Weapons (hands,feet,teeth,etc.)"
20121103220001,Knife                                   
20121103221700,Handgun                                 
20121103230200,"Personal Weapons (hands,feet,teeth,etc.)"
20121104003900,"Personal Weapons (hands,feet,teeth,etc.)"
20121104010250,Handgun                                 
20121104011552,"Personal Weapons (hands,feet,teeth,etc.)"
20121104011552,"Blunt Object(club,hammer,etc)           "
20121104012000,"Personal Weapons (hands,feet,teeth,etc.)"
20121104012450,"Personal Weapons (hands,feet,teeth,etc.)"
20121104013050,"Personal Weapons (hands,feet,teeth,etc.)"
20121104013201,Other Weapon                            
20121104014400,"Personal Weapons (hands,feet,teeth,etc.)"
20121104015801,Handgun                                 
20121104020050,Other Weapon                            
20121104020202,"Personal Weapons (hands,feet,teeth,etc.)"
20121104031200,Handgun                                 
20121104031200,"Personal Weapons (hands,feet,teeth,etc.)"
20121104052800,Handgun                                 
20121104052800,"Personal Weapons (hands,feet,teeth,etc.)"
20121104080300,"Personal Weapons (hands,feet,teeth,etc.)"
20121104081200,"Personal Weapons (hands,feet,teeth,etc.)"
20121104084705,Handgun                                 
20121104091101,"Personal Weapons (hands,feet,teeth,etc.)"
20121104091101,Knife                                   
20121104091502,"Personal Weapons (hands,feet,teeth,etc.)"
20121104095804,Handgun                                 
20121104104300,"Personal Weapons (hands,feet,teeth,etc.)"
20121104112601,"Personal Weapons (hands,feet,teeth,etc.)"
20121104114300,Not Applicable/None                     
20121104120900,Not Applicable/None                     
20121104121500,Rifle                                   
20121104141500,Other Weapon                            
20121104141500,"Personal Weapons (hands,feet,teeth,etc.)"
20121104144401,Handgun                                 
20121104150002,"Personal Weapons (hands,feet,teeth,etc.)"
20121104150102,"Personal Weapons (hands,feet,teeth,etc.)"
20121104154400,Handgun                                 
20121104165205,Not Applicable/None                     
20121104165900,Handgun                                 
20121104171500,Not Applicable/None                     
20121104175902,Vehicle                                 
20121104180301,"Personal Weapons (hands,feet,teeth,etc.)"
20121104180800,"Personal Weapons (hands,feet,teeth,etc.)"
20121104181200,"Personal Weapons (hands,feet,teeth,etc.)"
20121104192100,Vehicle                                 
20121104192802,"Personal Weapons (hands,feet,teeth,etc.)"
20121104194701,Handgun                                 
20121104212100,"Personal Weapons (hands,feet,teeth,etc.)"
20121104212900,"Personal Weapons (hands,feet,teeth,etc.)"
20121104222302,"Personal Weapons (hands,feet,teeth,etc.)"
20121104222302,"Blunt Object(club,hammer,etc)           "
20121104224200,Knife                                   
20121105002000,"Blunt Object(club,hammer,etc)           "
20121105003001,"Personal Weapons (hands,feet,teeth,etc.)"
20121105032102,Handgun                                 
20121105071703,"Personal Weapons (hands,feet,teeth,etc.)"
20121105075404,"Personal Weapons (hands,feet,teeth,etc.)"
20121105084100,"Personal Weapons (hands,feet,teeth,etc.)"
20121105084100,Other Weapon                            
20121105084100,Vehicle                                 
20121105085305,"Personal Weapons (hands,feet,teeth,etc.)"
20121105085400,Handgun                                 
20121105091504,"Personal Weapons (hands,feet,teeth,etc.)"
20121105100902,Unknown/Not Stated                      
20121105104903,"Personal Weapons (hands,feet,teeth,etc.)"
20121105111304,Handgun                                 
20121105113402,"Personal Weapons (hands,feet,teeth,etc.)"
20121105115600,"Personal Weapons (hands,feet,teeth,etc.)"
20121105120703,Vehicle                                 
20121105124104,Handgun                                 
20121105131202,Not Applicable/None                     
20121105131202,"Personal Weapons (hands,feet,teeth,etc.)"
20121105134006,"Personal Weapons (hands,feet,teeth,etc.)"
20121105134800,Handgun                                 
20121105135802,Other Cutting Instrument                
20121105140806,"Personal Weapons (hands,feet,teeth,etc.)"
20121105141904,"Personal Weapons (hands,feet,teeth,etc.)"
20121105143402,"Personal Weapons (hands,feet,teeth,etc.)"
20121105150801,"Personal Weapons (hands,feet,teeth,etc.)"
20121105153100,"Personal Weapons (hands,feet,teeth,etc.)"
20121105155301,"Personal Weapons (hands,feet,teeth,etc.)"
20121105171200,"Personal Weapons (hands,feet,teeth,etc.)"
20121105173201,"Personal Weapons (hands,feet,teeth,etc.)"
20121105173203,"Personal Weapons (hands,feet,teeth,etc.)"
20121105175701,"Blunt Object(club,hammer,etc)           "
20121105175701,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20121105181500,"Personal Weapons (hands,feet,teeth,etc.)"
20121105193303,"Personal Weapons (hands,feet,teeth,etc.)"
20121105195301,"Personal Weapons (hands,feet,teeth,etc.)"
20121105202301,Handgun                                 
20121105202802,"Personal Weapons (hands,feet,teeth,etc.)"
20121105204403,"Personal Weapons (hands,feet,teeth,etc.)"
20121105204901,Handgun                                 
20121105210500,"Personal Weapons (hands,feet,teeth,etc.)"
20121105214300,"Blunt Object(club,hammer,etc)           "
20121105214300,Handgun                                 
20121105214600,Shotgun                                 
20121105215002,Handgun                                 
20121105220000,"Personal Weapons (hands,feet,teeth,etc.)"
20121105220401,"Personal Weapons (hands,feet,teeth,etc.)"
20121105222701,"Personal Weapons (hands,feet,teeth,etc.)"
20121105225100,"Personal Weapons (hands,feet,teeth,etc.)"
20121105225100,Handgun                                 
20121105233601,Not Applicable/None                     
20121105233601,Handgun                                 
20121106000703,Handgun                                 
20121106004100,"Personal Weapons (hands,feet,teeth,etc.)"
20121106045900,"Personal Weapons (hands,feet,teeth,etc.)"
20121106074701,"Personal Weapons (hands,feet,teeth,etc.)"
20121106083101,Knife                                   
20121106083401,Not Applicable/None                     
20121106090801,"Personal Weapons (hands,feet,teeth,etc.)"
20121106095204,"Personal Weapons (hands,feet,teeth,etc.)"
20121106103700,"Personal Weapons (hands,feet,teeth,etc.)"
20121106111603,Handgun                                 
20121106112905,"Personal Weapons (hands,feet,teeth,etc.)"
20121106115302,"Personal Weapons (hands,feet,teeth,etc.)"
20121106122404,Handgun                                 
20121106122903,"Blunt Object(club,hammer,etc)           "
20121106123101,Vehicle                                 
20121106123605,"Personal Weapons (hands,feet,teeth,etc.)"
20121106125300,"Personal Weapons (hands,feet,teeth,etc.)"
20121106125802,"Personal Weapons (hands,feet,teeth,etc.)"
20121106131101,Handgun                                 
20121106133201,"Personal Weapons (hands,feet,teeth,etc.)"
20121106134904,"Personal Weapons (hands,feet,teeth,etc.)"
20121106151001,Handgun                                 
20121106151504,"Personal Weapons (hands,feet,teeth,etc.)"
20121106161401,"Personal Weapons (hands,feet,teeth,etc.)"
20121106163002,"Personal Weapons (hands,feet,teeth,etc.)"
20121106163303,"Personal Weapons (hands,feet,teeth,etc.)"
20121106164301,"Personal Weapons (hands,feet,teeth,etc.)"
20121106173701,Rifle                                   
20121106175000,"Personal Weapons (hands,feet,teeth,etc.)"
20121106192600,Knife                                   
20121106201101,Unknown/Not Stated                      
20121106201601,"Personal Weapons (hands,feet,teeth,etc.)"
20121106210701,Handgun                                 
20121106223102,"Personal Weapons (hands,feet,teeth,etc.)"
20121106223601,"Personal Weapons (hands,feet,teeth,etc.)"
20121106225804,"Personal Weapons (hands,feet,teeth,etc.)"
20121106225901,"Personal Weapons (hands,feet,teeth,etc.)"
20121106233303,"Personal Weapons (hands,feet,teeth,etc.)"
20121107000400,"Personal Weapons (hands,feet,teeth,etc.)"
20121107004903,Handgun                                 
20121107032000,Not Applicable/None                     
20121107073000,"Personal Weapons (hands,feet,teeth,etc.)"
20121107081002,Other Cutting Instrument                
20121107081002,"Personal Weapons (hands,feet,teeth,etc.)"
20121107081503,"Personal Weapons (hands,feet,teeth,etc.)"
20121107095200,Handgun                                 
20121107100603,"Personal Weapons (hands,feet,teeth,etc.)"
20121107112903,Knife                                   
20121107122601,"Personal Weapons (hands,feet,teeth,etc.)"
20121107123201,"Personal Weapons (hands,feet,teeth,etc.)"
20121107151801,Vehicle                                 
20121107151801,"Personal Weapons (hands,feet,teeth,etc.)"
20121107155201,Vehicle                                 
20121107171802,"Personal Weapons (hands,feet,teeth,etc.)"
20121107175200,"Personal Weapons (hands,feet,teeth,etc.)"
20121107180305,"Personal Weapons (hands,feet,teeth,etc.)"
20121107182202,Handgun                                 
20121107183006,"Personal Weapons (hands,feet,teeth,etc.)"
20121107183300,Other Weapon                            
20121107190904,"Personal Weapons (hands,feet,teeth,etc.)"
20121107191202,"Personal Weapons (hands,feet,teeth,etc.)"
20121107195800,"Personal Weapons (hands,feet,teeth,etc.)"
20121107201300,"Personal Weapons (hands,feet,teeth,etc.)"
20121107203403,Knife                                   
20121107204101,"Personal Weapons (hands,feet,teeth,etc.)"
20121107210704,"Personal Weapons (hands,feet,teeth,etc.)"
20121107214904,"Personal Weapons (hands,feet,teeth,etc.)"
20121107215801,"Personal Weapons (hands,feet,teeth,etc.)"
20121107220404,"Personal Weapons (hands,feet,teeth,etc.)"
20121107221900,"Personal Weapons (hands,feet,teeth,etc.)"
20121107224103,"Personal Weapons (hands,feet,teeth,etc.)"
20121107225500,"Personal Weapons (hands,feet,teeth,etc.)"
20121107225500,Handgun                                 
20121107230102,Handgun                                 
20121108011100,Other Weapon                            
20121108011100,Not Applicable/None                     
20121108012001,Handgun                                 
20121108013500,"Personal Weapons (hands,feet,teeth,etc.)"
20121108014601,"Personal Weapons (hands,feet,teeth,etc.)"
20121108020604,"Personal Weapons (hands,feet,teeth,etc.)"
20121108022701,"Personal Weapons (hands,feet,teeth,etc.)"
20121108025103,"Personal Weapons (hands,feet,teeth,etc.)"
20121108031700,Handgun                                 
20121108062100,"Personal Weapons (hands,feet,teeth,etc.)"
20121108070002,"Personal Weapons (hands,feet,teeth,etc.)"
20121108072501,"Personal Weapons (hands,feet,teeth,etc.)"
20121108075207,"Personal Weapons (hands,feet,teeth,etc.)"
20121108103200,Not Applicable/None                     
20121108105303,Handgun                                 
20121108112800,Not Applicable/None                     
20121108113501,"Personal Weapons (hands,feet,teeth,etc.)"
20121108123802,"Personal Weapons (hands,feet,teeth,etc.)"
20121108125001,"Personal Weapons (hands,feet,teeth,etc.)"
20121108125602,"Personal Weapons (hands,feet,teeth,etc.)"
20121108132308,Other Weapon                            
20121108135600,"Personal Weapons (hands,feet,teeth,etc.)"
20121108143302,"Blunt Object(club,hammer,etc)           "
20121108143602,"Personal Weapons (hands,feet,teeth,etc.)"
20121108152203,"Personal Weapons (hands,feet,teeth,etc.)"
20121108162902,"Personal Weapons (hands,feet,teeth,etc.)"
20121108164000,"Personal Weapons (hands,feet,teeth,etc.)"
20121108174503,Not Applicable/None                     
20121108191800,Vehicle                                 
20121108191800,"Personal Weapons (hands,feet,teeth,etc.)"
20121108201700,Handgun                                 
20121108202500,Undetermined Firearm                    
20121108204100,Handgun                                 
20121108211200,"Personal Weapons (hands,feet,teeth,etc.)"
20121108213301,"Personal Weapons (hands,feet,teeth,etc.)"
20121108213701,Knife                                   
20121108215303,"Personal Weapons (hands,feet,teeth,etc.)"
20121108220003,"Personal Weapons (hands,feet,teeth,etc.)"
20121108222600,"Personal Weapons (hands,feet,teeth,etc.)"
20121108223600,"Personal Weapons (hands,feet,teeth,etc.)"
20121108224501,Handgun                                 
20121108231100,"Personal Weapons (hands,feet,teeth,etc.)"
20121108234203,"Personal Weapons (hands,feet,teeth,etc.)"
20121108235500,Handgun                                 
20121109000302,"Personal Weapons (hands,feet,teeth,etc.)"
20121109011801,"Personal Weapons (hands,feet,teeth,etc.)"
20121109020401,"Personal Weapons (hands,feet,teeth,etc.)"
20121109021701,"Blunt Object(club,hammer,etc)           "
20121109022000,"Personal Weapons (hands,feet,teeth,etc.)"
20121109041700,Handgun                                 
20121109044701,Handgun                                 
20121109063601,"Blunt Object(club,hammer,etc)           "
20121109074801,"Personal Weapons (hands,feet,teeth,etc.)"
20121109101700,"Personal Weapons (hands,feet,teeth,etc.)"
20121109102600,Knife                                   
20121109112104,"Personal Weapons (hands,feet,teeth,etc.)"
20121109114801,Other Weapon                            
20121109131102,"Personal Weapons (hands,feet,teeth,etc.)"
20121109134304,"Personal Weapons (hands,feet,teeth,etc.)"
20121109135102,"Personal Weapons (hands,feet,teeth,etc.)"
20121109135404,"Personal Weapons (hands,feet,teeth,etc.)"
20121109143005,Handgun                                 
20121109144602,"Personal Weapons (hands,feet,teeth,etc.)"
20121109152403,Other Weapon                            
20121109152602,"Personal Weapons (hands,feet,teeth,etc.)"
20121109155003,"Personal Weapons (hands,feet,teeth,etc.)"
20121109155802,"Personal Weapons (hands,feet,teeth,etc.)"
20120508151102,Other Weapon                            
20120508151202,"Personal Weapons (hands,feet,teeth,etc.)"
20120508152805,"Personal Weapons (hands,feet,teeth,etc.)"
20120508155003,"Personal Weapons (hands,feet,teeth,etc.)"
20120508171703,"Personal Weapons (hands,feet,teeth,etc.)"
20120508174603,"Personal Weapons (hands,feet,teeth,etc.)"
20120508183301,"Personal Weapons (hands,feet,teeth,etc.)"
20120508185200,"Personal Weapons (hands,feet,teeth,etc.)"
20120508185600,"Personal Weapons (hands,feet,teeth,etc.)"
20120508190202,"Personal Weapons (hands,feet,teeth,etc.)"
20120508190700,"Personal Weapons (hands,feet,teeth,etc.)"
20120508193501,"Personal Weapons (hands,feet,teeth,etc.)"
20120508202302,Not Applicable/None                     
20120508202400,Knife                                   
20120508202501,"Personal Weapons (hands,feet,teeth,etc.)"
20120508204900,"Personal Weapons (hands,feet,teeth,etc.)"
20120508213100,"Personal Weapons (hands,feet,teeth,etc.)"
20120508224801,Handgun                                 
20120508234000,"Personal Weapons (hands,feet,teeth,etc.)"
20120508235600,Handgun                                 
20120509005600,"Personal Weapons (hands,feet,teeth,etc.)"
20120509020800,"Personal Weapons (hands,feet,teeth,etc.)"
20120509023501,"Personal Weapons (hands,feet,teeth,etc.)"
20120509025102,"Personal Weapons (hands,feet,teeth,etc.)"
20120509053500,"Personal Weapons (hands,feet,teeth,etc.)"
20120509072802,"Personal Weapons (hands,feet,teeth,etc.)"
20120509094802,Razor                                   
20120509094907,"Personal Weapons (hands,feet,teeth,etc.)"
20120509102802,Razor                                   
20120509103803,Knife                                   
20120509111407,"Personal Weapons (hands,feet,teeth,etc.)"
20120509113400,"Personal Weapons (hands,feet,teeth,etc.)"
20120509115801,Knife                                   
20120509120402,"Personal Weapons (hands,feet,teeth,etc.)"
20120509121800,"Personal Weapons (hands,feet,teeth,etc.)"
20120509135100,"Personal Weapons (hands,feet,teeth,etc.)"
20120509140104,"Personal Weapons (hands,feet,teeth,etc.)"
20120509140702,"Personal Weapons (hands,feet,teeth,etc.)"
20120509141001,Handgun                                 
20120509144000,"Personal Weapons (hands,feet,teeth,etc.)"
20120509144700,Not Applicable/None                     
20120509151004,Other Weapon                            
20120509153802,"Blunt Object(club,hammer,etc)           "
20120509155400,"Personal Weapons (hands,feet,teeth,etc.)"
20120509161005,"Personal Weapons (hands,feet,teeth,etc.)"
20120509172500,"Personal Weapons (hands,feet,teeth,etc.)"
20120509172503,"Personal Weapons (hands,feet,teeth,etc.)"
20120509173500,"Personal Weapons (hands,feet,teeth,etc.)"
20120509173601,Handgun                                 
20120509180901,Handgun                                 
20120509181801,Knife                                   
20120509181801,"Personal Weapons (hands,feet,teeth,etc.)"
20120509181802,"Personal Weapons (hands,feet,teeth,etc.)"
20120509201200,"Personal Weapons (hands,feet,teeth,etc.)"
20120509202500,Handgun                                 
20120509205202,Other Weapon                            
20120509205604,"Personal Weapons (hands,feet,teeth,etc.)"
20120509212405,"Personal Weapons (hands,feet,teeth,etc.)"
20120509220300,Knife                                   
20120509220300,"Personal Weapons (hands,feet,teeth,etc.)"
20120509221201,"Personal Weapons (hands,feet,teeth,etc.)"
20120509221902,"Personal Weapons (hands,feet,teeth,etc.)"
20120509222500,"Personal Weapons (hands,feet,teeth,etc.)"
20120509223602,"Personal Weapons (hands,feet,teeth,etc.)"
20120509224503,"Personal Weapons (hands,feet,teeth,etc.)"
20120509225502,"Personal Weapons (hands,feet,teeth,etc.)"
20120510000702,Handgun                                 
20120510003102,"Personal Weapons (hands,feet,teeth,etc.)"
20120510003601,Other Weapon                            
20120510012502,"Personal Weapons (hands,feet,teeth,etc.)"
20120510013101,Handgun                                 
20120510013101,"Personal Weapons (hands,feet,teeth,etc.)"
20120510020101,"Personal Weapons (hands,feet,teeth,etc.)"
20120510073700,"Personal Weapons (hands,feet,teeth,etc.)"
20120510082000,"Personal Weapons (hands,feet,teeth,etc.)"
20120510085900,Knife                                   
20120510103000,"Personal Weapons (hands,feet,teeth,etc.)"
20120510103503,Other Cutting Instrument                
20120510110405,"Personal Weapons (hands,feet,teeth,etc.)"
20120510110802,"Personal Weapons (hands,feet,teeth,etc.)"
20120510120200,Other Weapon                            
20120510120600,Other Firearm                           
20120510120701,"Personal Weapons (hands,feet,teeth,etc.)"
20120510121005,Other Weapon                            
20120510123101,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20120510124601,"Personal Weapons (hands,feet,teeth,etc.)"
20120510124601,"Blunt Object(club,hammer,etc)           "
20120510131900,"Personal Weapons (hands,feet,teeth,etc.)"
20120510132600,"Personal Weapons (hands,feet,teeth,etc.)"
20120510132703,"Personal Weapons (hands,feet,teeth,etc.)"
20120510133302,"Personal Weapons (hands,feet,teeth,etc.)"
20120510143300,"Personal Weapons (hands,feet,teeth,etc.)"
20120510144904,"Personal Weapons (hands,feet,teeth,etc.)"
20120510150500,Unknown/Not Stated                      
20120510152702,"Personal Weapons (hands,feet,teeth,etc.)"
20120510154105,Other Weapon                            
20120510154301,"Personal Weapons (hands,feet,teeth,etc.)"
20120510162001,"Personal Weapons (hands,feet,teeth,etc.)"
20120510165200,"Personal Weapons (hands,feet,teeth,etc.)"
20120510173501,Other Weapon                            
20120510180101,"Personal Weapons (hands,feet,teeth,etc.)"
20120510180101,Knife                                   
20120510184001,"Personal Weapons (hands,feet,teeth,etc.)"
20120510184601,"Personal Weapons (hands,feet,teeth,etc.)"
20120510192000,"Personal Weapons (hands,feet,teeth,etc.)"
20120510192003,Handgun                                 
20120510193700,Handgun                                 
20120510195501,"Personal Weapons (hands,feet,teeth,etc.)"
20120510195901,"Personal Weapons (hands,feet,teeth,etc.)"
20120510202501,"Personal Weapons (hands,feet,teeth,etc.)"
20120510211705,Undetermined Firearm                    
20120510212700,"Personal Weapons (hands,feet,teeth,etc.)"
20120510221806,Undetermined Firearm                    
20120510224901,"Personal Weapons (hands,feet,teeth,etc.)"
20120510230101,"Blunt Object(club,hammer,etc)           "
20120510232304,Handgun                                 
20120510232403,"Personal Weapons (hands,feet,teeth,etc.)"
20120510235401,"Personal Weapons (hands,feet,teeth,etc.)"
20120511000301,"Personal Weapons (hands,feet,teeth,etc.)"
20120511001100,Handgun                                 
20120511002604,"Blunt Object(club,hammer,etc)           "
20120511003901,"Personal Weapons (hands,feet,teeth,etc.)"
20120511004501,Handgun                                 
20120511005601,"Personal Weapons (hands,feet,teeth,etc.)"
20120511005601,Handgun                                 
20120511012904,"Blunt Object(club,hammer,etc)           "
20120511015202,"Personal Weapons (hands,feet,teeth,etc.)"
20120511015202,Handgun                                 
20120511020802,"Personal Weapons (hands,feet,teeth,etc.)"
20120511030300,"Personal Weapons (hands,feet,teeth,etc.)"
20120511040502,"Personal Weapons (hands,feet,teeth,etc.)"
20120511071802,Not Applicable/None                     
20120511105601,"Personal Weapons (hands,feet,teeth,etc.)"
20120511105901,Not Applicable/None                     
20120511111500,"Personal Weapons (hands,feet,teeth,etc.)"
20120511112800,"Personal Weapons (hands,feet,teeth,etc.)"
20120511113900,"Personal Weapons (hands,feet,teeth,etc.)"
20120511114801,"Personal Weapons (hands,feet,teeth,etc.)"
20120511133600,"Personal Weapons (hands,feet,teeth,etc.)"
20120511133903,Handgun                                 
20120511134003,Handgun                                 
20120511140603,Not Applicable/None                     
20120511142003,"Personal Weapons (hands,feet,teeth,etc.)"
20120511144001,"Personal Weapons (hands,feet,teeth,etc.)"
20120511145802,"Personal Weapons (hands,feet,teeth,etc.)"
20120511153601,"Personal Weapons (hands,feet,teeth,etc.)"
20120511160400,"Personal Weapons (hands,feet,teeth,etc.)"
20120511161902,"Personal Weapons (hands,feet,teeth,etc.)"
20120511161902,Knife                                   
20120511162701,Handgun                                 
20120511162801,Knife                                   
20120511162801,"Personal Weapons (hands,feet,teeth,etc.)"
20120511165502,"Personal Weapons (hands,feet,teeth,etc.)"
20120511171701,"Personal Weapons (hands,feet,teeth,etc.)"
20120511172102,"Personal Weapons (hands,feet,teeth,etc.)"
20120511172302,"Personal Weapons (hands,feet,teeth,etc.)"
20120511173801,"Personal Weapons (hands,feet,teeth,etc.)"
20120511174201,"Personal Weapons (hands,feet,teeth,etc.)"
20120511181200,"Personal Weapons (hands,feet,teeth,etc.)"
20120511183202,"Personal Weapons (hands,feet,teeth,etc.)"
20120511192005,"Personal Weapons (hands,feet,teeth,etc.)"
20120511194900,"Personal Weapons (hands,feet,teeth,etc.)"
20120511204100,"Personal Weapons (hands,feet,teeth,etc.)"
20120511210300,"Personal Weapons (hands,feet,teeth,etc.)"
20120511210502,"Personal Weapons (hands,feet,teeth,etc.)"
20120511211102,"Personal Weapons (hands,feet,teeth,etc.)"
20120511221004,"Personal Weapons (hands,feet,teeth,etc.)"
20120511221904,"Personal Weapons (hands,feet,teeth,etc.)"
20120511222102,Handgun                                 
20120511225904,Handgun                                 
20120511232002,Knife                                   
20120511232500,"Personal Weapons (hands,feet,teeth,etc.)"
20120511232707,Handgun                                 
20120511235303,"Personal Weapons (hands,feet,teeth,etc.)"
20120511235904,"Personal Weapons (hands,feet,teeth,etc.)"
20120512002700,"Personal Weapons (hands,feet,teeth,etc.)"
20120512003001,"Personal Weapons (hands,feet,teeth,etc.)"
20120512003400,"Personal Weapons (hands,feet,teeth,etc.)"
20120512005000,"Personal Weapons (hands,feet,teeth,etc.)"
20120512005501,Knife                                   
20120512011004,"Personal Weapons (hands,feet,teeth,etc.)"
20120512011701,"Personal Weapons (hands,feet,teeth,etc.)"
20120512015803,"Personal Weapons (hands,feet,teeth,etc.)"
20120512020300,"Personal Weapons (hands,feet,teeth,etc.)"
20120512020402,"Personal Weapons (hands,feet,teeth,etc.)"
20120512020500,"Personal Weapons (hands,feet,teeth,etc.)"
20120512022700,Other Weapon                            
20120512022802,Jimmy/Pry Tool or Device                
20120512022802,"Personal Weapons (hands,feet,teeth,etc.)"
20120512024501,"Personal Weapons (hands,feet,teeth,etc.)"
20120512034200,"Personal Weapons (hands,feet,teeth,etc.)"
20120512043401,"Personal Weapons (hands,feet,teeth,etc.)"
20120512052202,Handgun                                 
20120512061800,Undetermined Firearm                    
20120512085701,"Personal Weapons (hands,feet,teeth,etc.)"
20120512093303,"Personal Weapons (hands,feet,teeth,etc.)"
20120512111300,"Personal Weapons (hands,feet,teeth,etc.)"
20120512111800,"Personal Weapons (hands,feet,teeth,etc.)"
20120512120102,"Personal Weapons (hands,feet,teeth,etc.)"
20120512121900,"Personal Weapons (hands,feet,teeth,etc.)"
20120512134704,"Personal Weapons (hands,feet,teeth,etc.)"
20120512142401,"Personal Weapons (hands,feet,teeth,etc.)"
20120512142601,Other Weapon                            
20120512150203,"Personal Weapons (hands,feet,teeth,etc.)"
20120512154203,Knife                                   
20120512173305,"Personal Weapons (hands,feet,teeth,etc.)"
20120512175700,"Personal Weapons (hands,feet,teeth,etc.)"
