Complaint_No,Weapon_Type
20140526161702,"Personal Weapons (hands,feet,teeth,etc.)"
20140526164901,"Personal Weapons (hands,feet,teeth,etc.)"
20140526173400,"Personal Weapons (hands,feet,teeth,etc.)"
20140526180401,Rifle                                   
20140526180401,"Personal Weapons (hands,feet,teeth,etc.)"
20140526180802,"Personal Weapons (hands,feet,teeth,etc.)"
20140526182100,"Personal Weapons (hands,feet,teeth,etc.)"
20140526192501,"Blunt Object(club,hammer,etc)           "
20140526193601,"Personal Weapons (hands,feet,teeth,etc.)"
20140526194101,"Personal Weapons (hands,feet,teeth,etc.)"
20140526194302,"Personal Weapons (hands,feet,teeth,etc.)"
20140526194502,Handgun                                 
20140526203600,Vehicle                                 
20140526210201,"Blunt Object(club,hammer,etc)           "
20140526215900,Handgun                                 
20140526222609,"Personal Weapons (hands,feet,teeth,etc.)"
20140526223901,"Personal Weapons (hands,feet,teeth,etc.)"
20140526224100,"Personal Weapons (hands,feet,teeth,etc.)"
20140526224103,Ax/Hatchet                              
20140526224103,"Personal Weapons (hands,feet,teeth,etc.)"
20140526224502,"Personal Weapons (hands,feet,teeth,etc.)"
20140526225101,"Personal Weapons (hands,feet,teeth,etc.)"
20140526234501,Undetermined Firearm                    
20140526235902,"Personal Weapons (hands,feet,teeth,etc.)"
20140527003702,"Personal Weapons (hands,feet,teeth,etc.)"
20140527012501,Undetermined Firearm                    
20140527012501,Other Firearm                           
20140527023500,Handgun                                 
20140527023500,Not Applicable/None                     
20140527033203,"Blunt Object(club,hammer,etc)           "
20140527053900,Knife                                   
20140527055000,"Personal Weapons (hands,feet,teeth,etc.)"
20140527072700,"Blunt Object(club,hammer,etc)           "
20140527091800,Not Applicable/None                     
20140527095004,"Personal Weapons (hands,feet,teeth,etc.)"
20140527095300,"Personal Weapons (hands,feet,teeth,etc.)"
20140527095900,Not Applicable/None                     
20140527101200,"Personal Weapons (hands,feet,teeth,etc.)"
20140527103702,"Blunt Object(club,hammer,etc)           "
20140527103900,"Personal Weapons (hands,feet,teeth,etc.)"
20140527113701,"Personal Weapons (hands,feet,teeth,etc.)"
20140527113900,Handgun                                 
20140527113900,Vehicle                                 
20140527114303,"Personal Weapons (hands,feet,teeth,etc.)"
20140527114504,"Personal Weapons (hands,feet,teeth,etc.)"
20140527115000,Undetermined Firearm                    
20140527120201,Not Applicable/None                     
20140527122702,"Blunt Object(club,hammer,etc)           "
20140527122803,"Personal Weapons (hands,feet,teeth,etc.)"
20140527123902,"Personal Weapons (hands,feet,teeth,etc.)"
20140527125402,Not Applicable/None                     
20140527125902,"Personal Weapons (hands,feet,teeth,etc.)"
20140527140400,"Personal Weapons (hands,feet,teeth,etc.)"
20140527140901,"Personal Weapons (hands,feet,teeth,etc.)"
20140527141202,Handgun                                 
20140527142201,"Personal Weapons (hands,feet,teeth,etc.)"
20140527145801,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20140527151102,"Personal Weapons (hands,feet,teeth,etc.)"
20140527153102,"Personal Weapons (hands,feet,teeth,etc.)"
20140527154003,Vehicle                                 
20140527154100,"Personal Weapons (hands,feet,teeth,etc.)"
20140527161301,"Personal Weapons (hands,feet,teeth,etc.)"
20140527161301,Vehicle                                 
20140527162800,"Personal Weapons (hands,feet,teeth,etc.)"
20140527174502,"Personal Weapons (hands,feet,teeth,etc.)"
20140527174701,"Personal Weapons (hands,feet,teeth,etc.)"
20140527181902,Handgun                                 
20140527182300,Handgun                                 
20140527185802,"Personal Weapons (hands,feet,teeth,etc.)"
20140527193302,"Personal Weapons (hands,feet,teeth,etc.)"
20140527195902,"Personal Weapons (hands,feet,teeth,etc.)"
20140527212502,"Personal Weapons (hands,feet,teeth,etc.)"
20140527221302,"Personal Weapons (hands,feet,teeth,etc.)"
20140527222802,"Personal Weapons (hands,feet,teeth,etc.)"
20140527223600,"Personal Weapons (hands,feet,teeth,etc.)"
20140528000101,Handgun                                 
20140528003103,"Personal Weapons (hands,feet,teeth,etc.)"
20140528015901,Shotgun                                 
20140528023800,Other Weapon                            
20140528043900,"Personal Weapons (hands,feet,teeth,etc.)"
20140528052801,"Personal Weapons (hands,feet,teeth,etc.)"
20140528052801,Handgun                                 
20140528081305,"Personal Weapons (hands,feet,teeth,etc.)"
20140528083100,Vehicle                                 
20140528083803,"Personal Weapons (hands,feet,teeth,etc.)"
20140528092801,Not Applicable/None                     
20140528095804,"Personal Weapons (hands,feet,teeth,etc.)"
20140528102003,Explosives                              
20140528120204,"Personal Weapons (hands,feet,teeth,etc.)"
20140528134101,Other Weapon                            
20140528135301,"Personal Weapons (hands,feet,teeth,etc.)"
20140528135803,Other Weapon                            
20140528144801,Explosives                              
20140528151202,"Personal Weapons (hands,feet,teeth,etc.)"
20140528151601,Other Weapon                            
20140528154102,Vehicle                                 
20140528160801,Unknown/Not Stated                      
20140528170804,"Personal Weapons (hands,feet,teeth,etc.)"
20140528171103,"Personal Weapons (hands,feet,teeth,etc.)"
20140528180804,"Personal Weapons (hands,feet,teeth,etc.)"
20140528181200,"Personal Weapons (hands,feet,teeth,etc.)"
20140528190003,"Personal Weapons (hands,feet,teeth,etc.)"
20140528192405,"Personal Weapons (hands,feet,teeth,etc.)"
20140528193400,Handgun                                 
20140528210102,"Personal Weapons (hands,feet,teeth,etc.)"
20140528212500,Handgun                                 
20140528215704,"Personal Weapons (hands,feet,teeth,etc.)"
20140528222102,"Personal Weapons (hands,feet,teeth,etc.)"
20140528222701,"Personal Weapons (hands,feet,teeth,etc.)"
20140528225400,Handgun                                 
20140528230302,"Personal Weapons (hands,feet,teeth,etc.)"
20140528231302,Handgun                                 
20140528231601,"Personal Weapons (hands,feet,teeth,etc.)"
20140528233903,Undetermined Firearm                    
20140528233903,Handgun                                 
20140529003101,"Blunt Object(club,hammer,etc)           "
20140529024900,Handgun                                 
20140529041000,Handgun                                 
20140529053801,Other Cutting Instrument                
20140529070700,"Personal Weapons (hands,feet,teeth,etc.)"
20140529081800,"Personal Weapons (hands,feet,teeth,etc.)"
20140529081902,"Personal Weapons (hands,feet,teeth,etc.)"
20140529084201,"Personal Weapons (hands,feet,teeth,etc.)"
20140529085004,"Personal Weapons (hands,feet,teeth,etc.)"
20140529090300,Handgun                                 
20140529090505,"Personal Weapons (hands,feet,teeth,etc.)"
20140529095600,"Personal Weapons (hands,feet,teeth,etc.)"
20140529101300,Not Applicable/None                     
20140529104202,Puncturing Tool/Device                  
20140529104703,Handgun                                 
20140529104703,"Personal Weapons (hands,feet,teeth,etc.)"
20140529112300,Handgun                                 
20140529124200,"Personal Weapons (hands,feet,teeth,etc.)"
20140529124801,Other Weapon                            
20140529140302,"Personal Weapons (hands,feet,teeth,etc.)"
20140529140900,Handgun                                 
20140529144802,"Personal Weapons (hands,feet,teeth,etc.)"
20140529150302,"Personal Weapons (hands,feet,teeth,etc.)"
20140529151201,Handgun                                 
20140529152102,"Personal Weapons (hands,feet,teeth,etc.)"
20140529152501,"Personal Weapons (hands,feet,teeth,etc.)"
20140529160400,"Personal Weapons (hands,feet,teeth,etc.)"
20140529162204,Not Applicable/None                     
20140529172200,"Personal Weapons (hands,feet,teeth,etc.)"
20140529172200,Razor                                   
20140529182407,"Personal Weapons (hands,feet,teeth,etc.)"
20140529205000,Handgun                                 
20140529205901,Other Cutting Instrument                
20140529205901,"Personal Weapons (hands,feet,teeth,etc.)"
20140529215405,Not Applicable/None                     
20140529220800,Not Applicable/None                     
20140529223404,"Personal Weapons (hands,feet,teeth,etc.)"
20140529224300,Handgun                                 
20140529233001,"Personal Weapons (hands,feet,teeth,etc.)"
20140529233600,"Personal Weapons (hands,feet,teeth,etc.)"
20140529234001,"Personal Weapons (hands,feet,teeth,etc.)"
20140530011102,"Personal Weapons (hands,feet,teeth,etc.)"
20140530013301,"Personal Weapons (hands,feet,teeth,etc.)"
20140530013301,Handgun                                 
20140530022902,"Personal Weapons (hands,feet,teeth,etc.)"
20140530062600,"Personal Weapons (hands,feet,teeth,etc.)"
20140530070402,"Personal Weapons (hands,feet,teeth,etc.)"
20140530081903,"Personal Weapons (hands,feet,teeth,etc.)"
20140530083807,"Personal Weapons (hands,feet,teeth,etc.)"
20140530092505,"Personal Weapons (hands,feet,teeth,etc.)"
20140530095000,"Personal Weapons (hands,feet,teeth,etc.)"
20140530102205,Knife                                   
20140530103400,"Personal Weapons (hands,feet,teeth,etc.)"
20140530110901,"Personal Weapons (hands,feet,teeth,etc.)"
20140530115008,Handgun                                 
20140530123000,Vehicle                                 
20140530125803,"Personal Weapons (hands,feet,teeth,etc.)"
20140530131803,Knife                                   
20140530132602,"Personal Weapons (hands,feet,teeth,etc.)"
20140530135603,"Personal Weapons (hands,feet,teeth,etc.)"
20140530144100,"Personal Weapons (hands,feet,teeth,etc.)"
20140530144800,Vehicle                                 
20140530145006,"Personal Weapons (hands,feet,teeth,etc.)"
20140530155404,"Personal Weapons (hands,feet,teeth,etc.)"
20140530164201,"Personal Weapons (hands,feet,teeth,etc.)"
20140530171502,"Personal Weapons (hands,feet,teeth,etc.)"
20140530185601,Not Applicable/None                     
20140530201305,Not Applicable/None                     
20140530201305,"Personal Weapons (hands,feet,teeth,etc.)"
20140530201602,"Personal Weapons (hands,feet,teeth,etc.)"
20140530211705,"Personal Weapons (hands,feet,teeth,etc.)"
20140530212700,"Personal Weapons (hands,feet,teeth,etc.)"
20140530213000,"Personal Weapons (hands,feet,teeth,etc.)"
20140530213605,"Personal Weapons (hands,feet,teeth,etc.)"
20140530215800,"Personal Weapons (hands,feet,teeth,etc.)"
20140530223502,Not Applicable/None                     
20140530225002,"Personal Weapons (hands,feet,teeth,etc.)"
20140530231000,Not Applicable/None                     
20140530234403,Handgun                                 
20140531003901,Shotgun                                 
20140531005802,"Personal Weapons (hands,feet,teeth,etc.)"
20140531012001,Shotgun                                 
20140531013701,Handgun                                 
20140531020500,"Personal Weapons (hands,feet,teeth,etc.)"
20140531021000,"Personal Weapons (hands,feet,teeth,etc.)"
20140531021401,Not Applicable/None                     
20140531022601,Handgun                                 
20140531023400,"Personal Weapons (hands,feet,teeth,etc.)"
20140531034602,"Personal Weapons (hands,feet,teeth,etc.)"
20140531053800,Not Applicable/None                     
20140531090502,"Personal Weapons (hands,feet,teeth,etc.)"
20140531092201,"Personal Weapons (hands,feet,teeth,etc.)"
20140531104503,"Personal Weapons (hands,feet,teeth,etc.)"
20140531114200,Not Applicable/None                     
20140531114201,Not Applicable/None                     
20140531121601,Vehicle                                 
20140531122700,Knife                                   
20140531123200,"Personal Weapons (hands,feet,teeth,etc.)"
20140531132001,"Personal Weapons (hands,feet,teeth,etc.)"
20140531140301,Other Weapon                            
20140531155100,"Personal Weapons (hands,feet,teeth,etc.)"
20140531170802,"Personal Weapons (hands,feet,teeth,etc.)"
20140531172501,"Personal Weapons (hands,feet,teeth,etc.)"
20140531173502,"Personal Weapons (hands,feet,teeth,etc.)"
20140531174200,"Personal Weapons (hands,feet,teeth,etc.)"
20140531183000,Handgun                                 
20140531190303,"Personal Weapons (hands,feet,teeth,etc.)"
20140531191302,"Personal Weapons (hands,feet,teeth,etc.)"
20140531195302,"Personal Weapons (hands,feet,teeth,etc.)"
20140531200802,Shotgun                                 
20140531201002,"Personal Weapons (hands,feet,teeth,etc.)"
20140531205702,"Personal Weapons (hands,feet,teeth,etc.)"
20140531210803,Knife                                   
20140531215700,Other Weapon                            
20140531232103,Handgun                                 
20140531232402,Other Weapon                            
20140601001100,"Personal Weapons (hands,feet,teeth,etc.)"
20140601002801,Handgun                                 
20140601003601,"Personal Weapons (hands,feet,teeth,etc.)"
20140601004401,Undetermined Firearm                    
20140601004401,Handgun                                 
20140601004503,"Personal Weapons (hands,feet,teeth,etc.)"
20140601005902,Handgun                                 
20140601011903,"Personal Weapons (hands,feet,teeth,etc.)"
20140601020001,"Personal Weapons (hands,feet,teeth,etc.)"
20140601020301,"Personal Weapons (hands,feet,teeth,etc.)"
20140601025401,"Personal Weapons (hands,feet,teeth,etc.)"
20140601033500,"Personal Weapons (hands,feet,teeth,etc.)"
20140601041803,Undetermined Firearm                    
20140601080901,"Personal Weapons (hands,feet,teeth,etc.)"
20140601090101,"Personal Weapons (hands,feet,teeth,etc.)"
20140601095002,Handgun                                 
20140601102401,Unknown/Not Stated                      
20140601104701,Not Applicable/None                     
20140601113201,Other Weapon                            
20140601120200,Handgun                                 
20140601132100,"Personal Weapons (hands,feet,teeth,etc.)"
20140601135800,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20140601144400,Other Weapon                            
20140601145700,"Personal Weapons (hands,feet,teeth,etc.)"
20140601154300,"Personal Weapons (hands,feet,teeth,etc.)"
20140601154803,Not Applicable/None                     
20140601160402,"Personal Weapons (hands,feet,teeth,etc.)"
20140601163600,"Personal Weapons (hands,feet,teeth,etc.)"
20140601164602,"Personal Weapons (hands,feet,teeth,etc.)"
20140601180500,"Personal Weapons (hands,feet,teeth,etc.)"
20140601181404,"Personal Weapons (hands,feet,teeth,etc.)"
20140601182301,"Blunt Object(club,hammer,etc)           "
20140601182500,"Personal Weapons (hands,feet,teeth,etc.)"
20140601191301,"Personal Weapons (hands,feet,teeth,etc.)"
20140601193501,"Personal Weapons (hands,feet,teeth,etc.)"
20140601200201,"Personal Weapons (hands,feet,teeth,etc.)"
20140601200905,Other Weapon                            
20140601200905,"Personal Weapons (hands,feet,teeth,etc.)"
20140601202500,"Personal Weapons (hands,feet,teeth,etc.)"
20140601204200,"Personal Weapons (hands,feet,teeth,etc.)"
20140601204502,Handgun                                 
20140601210003,"Personal Weapons (hands,feet,teeth,etc.)"
20140601213602,"Personal Weapons (hands,feet,teeth,etc.)"
20140601214000,Knife                                   
20140601215001,Handgun                                 
20140601222301,Handgun                                 
20140601222301,"Personal Weapons (hands,feet,teeth,etc.)"
20140601223102,"Personal Weapons (hands,feet,teeth,etc.)"
20140601225201,"Personal Weapons (hands,feet,teeth,etc.)"
20140601234900,Handgun                                 
20140602005200,"Personal Weapons (hands,feet,teeth,etc.)"
20140602012602,Handgun                                 
20140602013101,Handgun                                 
20140602013901,"Personal Weapons (hands,feet,teeth,etc.)"
20140602014801,Handgun                                 
20140602024501,Handgun                                 
20140602024501,"Personal Weapons (hands,feet,teeth,etc.)"
20140602033502,Handgun                                 
20140602075902,Handgun                                 
20140602101401,Handgun                                 
20140602110602,Unknown/Not Stated                      
20140602110804,"Personal Weapons (hands,feet,teeth,etc.)"
20140602114100,Knife                                   
20140602115901,"Personal Weapons (hands,feet,teeth,etc.)"
20140602122104,"Personal Weapons (hands,feet,teeth,etc.)"
20140602123900,Knife                                   
20140602124304,Vehicle                                 
20140602140300,"Personal Weapons (hands,feet,teeth,etc.)"
20140602141300,"Blunt Object(club,hammer,etc)           "
20140602141300,Other Weapon                            
20140602141300,"Personal Weapons (hands,feet,teeth,etc.)"
20140602142004,"Personal Weapons (hands,feet,teeth,etc.)"
20140602143300,"Personal Weapons (hands,feet,teeth,etc.)"
20140602144905,"Personal Weapons (hands,feet,teeth,etc.)"
20140602145802,"Personal Weapons (hands,feet,teeth,etc.)"
20140602150501,"Personal Weapons (hands,feet,teeth,etc.)"
20140602154800,"Personal Weapons (hands,feet,teeth,etc.)"
20140602155900,Knife                                   
20140602162604,"Personal Weapons (hands,feet,teeth,etc.)"
20140602164000,"Personal Weapons (hands,feet,teeth,etc.)"
20140602173702,Not Applicable/None                     
20140602174303,"Personal Weapons (hands,feet,teeth,etc.)"
20140602180702,"Blunt Object(club,hammer,etc)           "
20140602183700,"Personal Weapons (hands,feet,teeth,etc.)"
20140602192001,"Personal Weapons (hands,feet,teeth,etc.)"
20140602193301,"Personal Weapons (hands,feet,teeth,etc.)"
20140602202501,Other Firearm                           
20140602202501,Handgun                                 
20140602202800,"Personal Weapons (hands,feet,teeth,etc.)"
20140602203402,"Personal Weapons (hands,feet,teeth,etc.)"
20140602224500,"Personal Weapons (hands,feet,teeth,etc.)"
20140602225902,Handgun                                 
20140602234600,"Personal Weapons (hands,feet,teeth,etc.)"
20140603003502,"Personal Weapons (hands,feet,teeth,etc.)"
20140603015601,Handgun                                 
20140603024504,Handgun                                 
20140603033600,Handgun                                 
20140603051100,"Personal Weapons (hands,feet,teeth,etc.)"
20140603061501,"Personal Weapons (hands,feet,teeth,etc.)"
20140603062000,"Personal Weapons (hands,feet,teeth,etc.)"
20140603071505,"Personal Weapons (hands,feet,teeth,etc.)"
20140603093601,"Personal Weapons (hands,feet,teeth,etc.)"
20140603100000,"Personal Weapons (hands,feet,teeth,etc.)"
20140603101802,"Personal Weapons (hands,feet,teeth,etc.)"
20140603102905,Handgun                                 
20140603111401,"Personal Weapons (hands,feet,teeth,etc.)"
20140603114801,"Personal Weapons (hands,feet,teeth,etc.)"
20140603122200,Other Weapon                            
20140603125902,Not Applicable/None                     
20140603134106,"Personal Weapons (hands,feet,teeth,etc.)"
20140603134701,"Personal Weapons (hands,feet,teeth,etc.)"
20140603143400,"Personal Weapons (hands,feet,teeth,etc.)"
20140603144902,"Personal Weapons (hands,feet,teeth,etc.)"
20140603151403,"Personal Weapons (hands,feet,teeth,etc.)"
20140603152704,"Personal Weapons (hands,feet,teeth,etc.)"
20140603153701,"Personal Weapons (hands,feet,teeth,etc.)"
20140603155105,Other Weapon                            
20140603164308,"Personal Weapons (hands,feet,teeth,etc.)"
20140603164703,"Personal Weapons (hands,feet,teeth,etc.)"
20140603171801,"Personal Weapons (hands,feet,teeth,etc.)"
20140603174200,Other Weapon                            
20140603175701,"Personal Weapons (hands,feet,teeth,etc.)"
20140603185005,"Personal Weapons (hands,feet,teeth,etc.)"
20140603185005,Handgun                                 
20140603185200,Other Weapon                            
20140603195402,Other Weapon                            
20140603200801,"Personal Weapons (hands,feet,teeth,etc.)"
20140603202904,Handgun                                 
20140603205200,"Personal Weapons (hands,feet,teeth,etc.)"
20140603205201,Other Weapon                            
20140603214501,"Personal Weapons (hands,feet,teeth,etc.)"
20140603215003,"Personal Weapons (hands,feet,teeth,etc.)"
20140603215100,"Personal Weapons (hands,feet,teeth,etc.)"
20140603220302,"Personal Weapons (hands,feet,teeth,etc.)"
20140603222103,Handgun                                 
20140603222202,"Blunt Object(club,hammer,etc)           "
20140603225003,Knife                                   
20140603231100,Handgun                                 
20140603231704,"Personal Weapons (hands,feet,teeth,etc.)"
20140603234102,"Personal Weapons (hands,feet,teeth,etc.)"
20140604000501,Undetermined Firearm                    
20140604004104,Handgun                                 
20140604012200,Handgun                                 
20140604012703,Other Firearm                           
20140604012901,"Personal Weapons (hands,feet,teeth,etc.)"
20140604015200,"Personal Weapons (hands,feet,teeth,etc.)"
20140604022502,"Blunt Object(club,hammer,etc)           "
20140604022502,Other Cutting Instrument                
20140604025504,"Personal Weapons (hands,feet,teeth,etc.)"
20140604025800,"Blunt Object(club,hammer,etc)           "
20140604032301,"Blunt Object(club,hammer,etc)           "
20140604032301,"Personal Weapons (hands,feet,teeth,etc.)"
20140604041006,"Personal Weapons (hands,feet,teeth,etc.)"
20140604074000,"Personal Weapons (hands,feet,teeth,etc.)"
20140604080802,Handgun                                 
20140604091901,"Personal Weapons (hands,feet,teeth,etc.)"
20140604100501,"Personal Weapons (hands,feet,teeth,etc.)"
20140604104304,"Personal Weapons (hands,feet,teeth,etc.)"
20140604111403,"Personal Weapons (hands,feet,teeth,etc.)"
20140604113900,"Personal Weapons (hands,feet,teeth,etc.)"
20140604130101,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20140604130101,Knife                                   
20140604130804,"Personal Weapons (hands,feet,teeth,etc.)"
20140604133701,Not Applicable/None                     
20140604135503,"Personal Weapons (hands,feet,teeth,etc.)"
20140604140201,"Personal Weapons (hands,feet,teeth,etc.)"
20140604141405,Not Applicable/None                     
20140604144900,Handgun                                 
20140604145302,"Personal Weapons (hands,feet,teeth,etc.)"
20140604152500,Not Applicable/None                     
20140604154103,"Personal Weapons (hands,feet,teeth,etc.)"
20140604161900,"Personal Weapons (hands,feet,teeth,etc.)"
20140604162302,Not Applicable/None                     
20140604163004,"Personal Weapons (hands,feet,teeth,etc.)"
20140604170000,"Personal Weapons (hands,feet,teeth,etc.)"
20140604180402,Handgun                                 
20140604182903,Knife                                   
20140604184800,"Personal Weapons (hands,feet,teeth,etc.)"
20140604191400,"Personal Weapons (hands,feet,teeth,etc.)"
20140604201100,Handgun                                 
20140604203500,"Blunt Object(club,hammer,etc)           "
20140604203500,"Personal Weapons (hands,feet,teeth,etc.)"
20140604204900,"Personal Weapons (hands,feet,teeth,etc.)"
20140604224103,Handgun                                 
20140604224103,"Personal Weapons (hands,feet,teeth,etc.)"
20140604225702,"Personal Weapons (hands,feet,teeth,etc.)"
20140604231902,Not Applicable/None                     
20140604232102,"Personal Weapons (hands,feet,teeth,etc.)"
20140604235600,"Personal Weapons (hands,feet,teeth,etc.)"
20140605010501,"Personal Weapons (hands,feet,teeth,etc.)"
20140605011500,Handgun                                 
20140605023904,Not Applicable/None                     
20140605041000,"Personal Weapons (hands,feet,teeth,etc.)"
20140605041402,"Personal Weapons (hands,feet,teeth,etc.)"
20140605062200,"Personal Weapons (hands,feet,teeth,etc.)"
20140605064200,"Personal Weapons (hands,feet,teeth,etc.)"
20140605090502,"Personal Weapons (hands,feet,teeth,etc.)"
20140605091702,Handgun                                 
20140605093400,"Personal Weapons (hands,feet,teeth,etc.)"
20140605095700,Not Applicable/None                     
20140605095901,"Personal Weapons (hands,feet,teeth,etc.)"
20140605100102,"Personal Weapons (hands,feet,teeth,etc.)"
20140605101002,"Personal Weapons (hands,feet,teeth,etc.)"
20140605104303,"Personal Weapons (hands,feet,teeth,etc.)"
20140605104904,"Personal Weapons (hands,feet,teeth,etc.)"
20140605110203,Handgun                                 
20140605110302,"Personal Weapons (hands,feet,teeth,etc.)"
20140605111100,"Personal Weapons (hands,feet,teeth,etc.)"
20140605112102,Not Applicable/None                     
20140605113801,Not Applicable/None                     
20140605115302,"Personal Weapons (hands,feet,teeth,etc.)"
20140605121202,"Personal Weapons (hands,feet,teeth,etc.)"
20140605124207,"Personal Weapons (hands,feet,teeth,etc.)"
20140605130204,"Personal Weapons (hands,feet,teeth,etc.)"
20140605130204,Handgun                                 
20140605131401,Handgun                                 
20140605140901,Handgun                                 
20140605140901,"Personal Weapons (hands,feet,teeth,etc.)"
20140605143701,"Personal Weapons (hands,feet,teeth,etc.)"
20140605144602,"Personal Weapons (hands,feet,teeth,etc.)"
20140605150603,"Personal Weapons (hands,feet,teeth,etc.)"
20140605151500,"Personal Weapons (hands,feet,teeth,etc.)"
20140605152806,Rifle                                   
20140605153504,"Personal Weapons (hands,feet,teeth,etc.)"
20140605154101,Handgun                                 
20140605170503,Handgun                                 
20140605172000,"Personal Weapons (hands,feet,teeth,etc.)"
20140605175105,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20140605192400,"Personal Weapons (hands,feet,teeth,etc.)"
20140605193500,"Personal Weapons (hands,feet,teeth,etc.)"
20140605193506,Handgun                                 
20140605194100,"Personal Weapons (hands,feet,teeth,etc.)"
20140605204606,Knife                                   
20140605204606,"Personal Weapons (hands,feet,teeth,etc.)"
20140605212701,"Personal Weapons (hands,feet,teeth,etc.)"
20140605213401,"Personal Weapons (hands,feet,teeth,etc.)"
20140605221805,Not Applicable/None                     
20140605230503,Not Applicable/None                     
20140605230503,"Personal Weapons (hands,feet,teeth,etc.)"
20140605231702,Handgun                                 
20140605231702,"Personal Weapons (hands,feet,teeth,etc.)"
20140605232602,"Personal Weapons (hands,feet,teeth,etc.)"
20140605234705,Handgun                                 
20140606004401,"Personal Weapons (hands,feet,teeth,etc.)"
20140606011801,"Personal Weapons (hands,feet,teeth,etc.)"
20140606035300,"Personal Weapons (hands,feet,teeth,etc.)"
20140606065100,"Blunt Object(club,hammer,etc)           "
20140606080401,"Personal Weapons (hands,feet,teeth,etc.)"
20140606090702,"Personal Weapons (hands,feet,teeth,etc.)"
20140606094901,Shotgun                                 
20140606102506,"Personal Weapons (hands,feet,teeth,etc.)"
20140606102700,Handgun                                 
20140606102702,"Personal Weapons (hands,feet,teeth,etc.)"
20140606104300,Handgun                                 
20140606110006,"Personal Weapons (hands,feet,teeth,etc.)"
20140606113303,Handgun                                 
20140606114300,"Personal Weapons (hands,feet,teeth,etc.)"
20140606114802,"Personal Weapons (hands,feet,teeth,etc.)"
20140606122900,Handgun                                 
20140606125900,"Personal Weapons (hands,feet,teeth,etc.)"
20140606130000,Not Applicable/None                     
20140606130305,"Personal Weapons (hands,feet,teeth,etc.)"
20140606132000,"Personal Weapons (hands,feet,teeth,etc.)"
20140606132304,"Personal Weapons (hands,feet,teeth,etc.)"
20140606132401,Other Cutting Instrument                
20140606134700,"Personal Weapons (hands,feet,teeth,etc.)"
20140606150801,Knife                                   
20140606151800,"Personal Weapons (hands,feet,teeth,etc.)"
20140606152701,"Personal Weapons (hands,feet,teeth,etc.)"
20140606153900,"Blunt Object(club,hammer,etc)           "
20140606162200,"Personal Weapons (hands,feet,teeth,etc.)"
20140606163101,Undetermined Firearm                    
20140606170502,"Personal Weapons (hands,feet,teeth,etc.)"
20140606172102,"Personal Weapons (hands,feet,teeth,etc.)"
20140606175702,"Personal Weapons (hands,feet,teeth,etc.)"
20140606181203,"Personal Weapons (hands,feet,teeth,etc.)"
20140606182501,Handgun                                 
20140606184901,"Personal Weapons (hands,feet,teeth,etc.)"
20140606192500,"Personal Weapons (hands,feet,teeth,etc.)"
20140606194002,"Blunt Object(club,hammer,etc)           "
20140606194600,"Personal Weapons (hands,feet,teeth,etc.)"
20140606195401,Handgun                                 
20140606200603,"Personal Weapons (hands,feet,teeth,etc.)"
20140606202303,"Personal Weapons (hands,feet,teeth,etc.)"
20140606212102,"Personal Weapons (hands,feet,teeth,etc.)"
20140606213801,Handgun                                 
20140606220504,"Personal Weapons (hands,feet,teeth,etc.)"
20140606221001,Handgun                                 
20140606221501,"Personal Weapons (hands,feet,teeth,etc.)"
20140606222500,Handgun                                 
20140606223002,"Personal Weapons (hands,feet,teeth,etc.)"
20140606223800,"Personal Weapons (hands,feet,teeth,etc.)"
20140606224304,Handgun                                 
20140606224401,Handgun                                 
20140606231709,Undetermined Firearm                    
20140606233501,Handgun                                 
20140606235302,Handgun                                 
20140606235700,Handgun                                 
20140607000000,"Personal Weapons (hands,feet,teeth,etc.)"
20140607003601,Handgun                                 
20140607010400,"Personal Weapons (hands,feet,teeth,etc.)"
20140607014503,Handgun                                 
20140607014801,"Personal Weapons (hands,feet,teeth,etc.)"
20140607023101,Other Weapon                            
20140607023101,"Personal Weapons (hands,feet,teeth,etc.)"
20140607040502,"Personal Weapons (hands,feet,teeth,etc.)"
20140607045700,"Personal Weapons (hands,feet,teeth,etc.)"
20140607062302,Handgun                                 
20140607065502,Chemicals/Acids                         
20140607085800,"Personal Weapons (hands,feet,teeth,etc.)"
20140607101403,Handgun                                 
20140607102001,"Personal Weapons (hands,feet,teeth,etc.)"
20140607102702,"Personal Weapons (hands,feet,teeth,etc.)"
20140607122202,"Personal Weapons (hands,feet,teeth,etc.)"
20140607124900,"Personal Weapons (hands,feet,teeth,etc.)"
20140607130801,"Personal Weapons (hands,feet,teeth,etc.)"
20140607133602,"Personal Weapons (hands,feet,teeth,etc.)"
20140607143801,Handgun                                 
20140607144703,"Personal Weapons (hands,feet,teeth,etc.)"
20140607155401,Handgun                                 
20140607155901,"Personal Weapons (hands,feet,teeth,etc.)"
20140607162801,"Personal Weapons (hands,feet,teeth,etc.)"
20140607162801,Unknown/Not Stated                      
20140607164200,Handgun                                 
20140607174703,"Personal Weapons (hands,feet,teeth,etc.)"
20140607175202,"Personal Weapons (hands,feet,teeth,etc.)"
20140607180600,"Personal Weapons (hands,feet,teeth,etc.)"
20140607183402,"Personal Weapons (hands,feet,teeth,etc.)"
