Complaint_No,Weapon_Type
20160530022200,Undetermined Firearm                    
20160530022802,Undetermined Firearm                    
20160530025002,"Personal Weapons (hands,feet,teeth,etc.)"
20160530031501,"Personal Weapons (hands,feet,teeth,etc.)"
20160530054500,"Personal Weapons (hands,feet,teeth,etc.)"
20160530075100,"Personal Weapons (hands,feet,teeth,etc.)"
20160530083501,"Personal Weapons (hands,feet,teeth,etc.)"
20160530094301,"Personal Weapons (hands,feet,teeth,etc.)"
20160530120000,Handgun                                 
20160530120700,"Personal Weapons (hands,feet,teeth,etc.)"
20160530121801,Handgun                                 
20160530125100,Other Weapon                            
20160530131202,Handgun                                 
20160530133801,"Personal Weapons (hands,feet,teeth,etc.)"
20160530135002,"Personal Weapons (hands,feet,teeth,etc.)"
20160530135701,"Personal Weapons (hands,feet,teeth,etc.)"
20160530135703,"Personal Weapons (hands,feet,teeth,etc.)"
20160530140701,"Personal Weapons (hands,feet,teeth,etc.)"
20160530145003,"Personal Weapons (hands,feet,teeth,etc.)"
20160530151303,"Personal Weapons (hands,feet,teeth,etc.)"
20160530155001,"Personal Weapons (hands,feet,teeth,etc.)"
20160530160200,Other Weapon                            
20160530163101,Other Firearm                           
20160530170000,Not Applicable/None                     
20160530173603,"Personal Weapons (hands,feet,teeth,etc.)"
20160530173700,Handgun                                 
20160530173703,"Personal Weapons (hands,feet,teeth,etc.)"
20160530175400,"Personal Weapons (hands,feet,teeth,etc.)"
20160530190100,"Personal Weapons (hands,feet,teeth,etc.)"
20160530191001,Handgun                                 
20160530191901,Handgun                                 
20160530194500,"Personal Weapons (hands,feet,teeth,etc.)"
20160530195102,"Personal Weapons (hands,feet,teeth,etc.)"
20160530200600,"Personal Weapons (hands,feet,teeth,etc.)"
20160530203300,"Personal Weapons (hands,feet,teeth,etc.)"
20160530203504,Undetermined Firearm                    
20160530204402,"Personal Weapons (hands,feet,teeth,etc.)"
20160530204600,"Personal Weapons (hands,feet,teeth,etc.)"
20160530213105,"Personal Weapons (hands,feet,teeth,etc.)"
20160530213601,"Personal Weapons (hands,feet,teeth,etc.)"
20160530213900,"Blunt Object(club,hammer,etc)           "
20160530215300,"Personal Weapons (hands,feet,teeth,etc.)"
20160530215306,Handgun                                 
20160530221100,"Personal Weapons (hands,feet,teeth,etc.)"
20160530221703,"Personal Weapons (hands,feet,teeth,etc.)"
20160530222900,"Personal Weapons (hands,feet,teeth,etc.)"
20160530233200,"Blunt Object(club,hammer,etc)           "
20160530233200,Handgun                                 
20160530234000,"Personal Weapons (hands,feet,teeth,etc.)"
20160531000000,"Personal Weapons (hands,feet,teeth,etc.)"
20160531003101,"Personal Weapons (hands,feet,teeth,etc.)"
20160531014301,Not Applicable/None                     
20160531014500,"Personal Weapons (hands,feet,teeth,etc.)"
20160531024401,"Personal Weapons (hands,feet,teeth,etc.)"
20160531025001,"Personal Weapons (hands,feet,teeth,etc.)"
20160531025401,"Personal Weapons (hands,feet,teeth,etc.)"
20160531025700,Handgun                                 
20160531032900,"Personal Weapons (hands,feet,teeth,etc.)"
20160531071003,Not Applicable/None                     
20160531075001,"Personal Weapons (hands,feet,teeth,etc.)"
20160531081802,Conducted Electrical Weapon             
20160531082203,Other Weapon                            
20160531082603,Knife                                   
20160531102804,"Personal Weapons (hands,feet,teeth,etc.)"
20160531104602,"Personal Weapons (hands,feet,teeth,etc.)"
20160531105901,"Personal Weapons (hands,feet,teeth,etc.)"
20160531121103,Handgun                                 
20160531121901,Handgun                                 
20160531123310,"Personal Weapons (hands,feet,teeth,etc.)"
20160531123500,"Personal Weapons (hands,feet,teeth,etc.)"
20160531123501,"Personal Weapons (hands,feet,teeth,etc.)"
20160531124401,Handgun                                 
20160531124600,"Personal Weapons (hands,feet,teeth,etc.)"
20160531134403,"Personal Weapons (hands,feet,teeth,etc.)"
20160531135509,"Personal Weapons (hands,feet,teeth,etc.)"
20160531141801,"Personal Weapons (hands,feet,teeth,etc.)"
20160531142003,"Personal Weapons (hands,feet,teeth,etc.)"
20160531142708,"Personal Weapons (hands,feet,teeth,etc.)"
20160531145401,"Blunt Object(club,hammer,etc)           "
20160531150104,Handgun                                 
20160531150601,Handgun                                 
20160531150601,"Personal Weapons (hands,feet,teeth,etc.)"
20160531151501,Knife                                   
20160531153202,"Personal Weapons (hands,feet,teeth,etc.)"
20160531153700,"Personal Weapons (hands,feet,teeth,etc.)"
20160531153702,"Personal Weapons (hands,feet,teeth,etc.)"
20160531154701,"Personal Weapons (hands,feet,teeth,etc.)"
20160531154701,Handgun                                 
20160531154802,"Personal Weapons (hands,feet,teeth,etc.)"
20160531155301,Knife                                   
20160531155801,Handgun                                 
20160531162000,"Personal Weapons (hands,feet,teeth,etc.)"
20160531163900,"Personal Weapons (hands,feet,teeth,etc.)"
20160531164200,"Personal Weapons (hands,feet,teeth,etc.)"
20160531174800,"Personal Weapons (hands,feet,teeth,etc.)"
20160531192903,"Personal Weapons (hands,feet,teeth,etc.)"
20160531194203,Handgun                                 
20160531194203,"Personal Weapons (hands,feet,teeth,etc.)"
20160531195400,"Personal Weapons (hands,feet,teeth,etc.)"
20160531195801,"Personal Weapons (hands,feet,teeth,etc.)"
20160531200401,Handgun                                 
20160531202503,Handgun                                 
20160531202800,"Personal Weapons (hands,feet,teeth,etc.)"
20160531203402,"Personal Weapons (hands,feet,teeth,etc.)"
20160531204102,Handgun                                 
20160531205000,Handgun                                 
20160531205001,"Personal Weapons (hands,feet,teeth,etc.)"
20160531210400,"Personal Weapons (hands,feet,teeth,etc.)"
20160531210400,Handgun                                 
20160531211700,Handgun                                 
20160531212203,"Personal Weapons (hands,feet,teeth,etc.)"
20160531213500,"Personal Weapons (hands,feet,teeth,etc.)"
20160531215502,Handgun                                 
20160531222200,Not Applicable/None                     
20160531224301,Knife                                   
20160531225400,Handgun                                 
20160531225400,"Personal Weapons (hands,feet,teeth,etc.)"
20160531225401,"Personal Weapons (hands,feet,teeth,etc.)"
20160531233801,"Personal Weapons (hands,feet,teeth,etc.)"
20160601001403,"Personal Weapons (hands,feet,teeth,etc.)"
20160601003200,"Personal Weapons (hands,feet,teeth,etc.)"
20160601004500,"Personal Weapons (hands,feet,teeth,etc.)"
20160601010602,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20160601012900,Handgun                                 
20160601025001,"Personal Weapons (hands,feet,teeth,etc.)"
20160601031400,Handgun                                 
20160601033400,"Personal Weapons (hands,feet,teeth,etc.)"
20160601053701,"Personal Weapons (hands,feet,teeth,etc.)"
20160601074100,"Personal Weapons (hands,feet,teeth,etc.)"
20160601081904,"Personal Weapons (hands,feet,teeth,etc.)"
20160601090000,"Personal Weapons (hands,feet,teeth,etc.)"
20160601093100,"Personal Weapons (hands,feet,teeth,etc.)"
20160601095505,"Personal Weapons (hands,feet,teeth,etc.)"
20160601114602,"Personal Weapons (hands,feet,teeth,etc.)"
20160601115300,Handgun                                 
20160601121700,Handgun                                 
20160601125700,Knife                                   
20160601125905,"Personal Weapons (hands,feet,teeth,etc.)"
20160601130906,"Personal Weapons (hands,feet,teeth,etc.)"
20160601142605,"Personal Weapons (hands,feet,teeth,etc.)"
20160601143700,"Personal Weapons (hands,feet,teeth,etc.)"
20160601150503,Other Weapon                            
20160601150601,Handgun                                 
20160601153403,Handgun                                 
20160601162303,Handgun                                 
20160601171502,"Personal Weapons (hands,feet,teeth,etc.)"
20160601172801,"Blunt Object(club,hammer,etc)           "
20160601174405,"Personal Weapons (hands,feet,teeth,etc.)"
20160601174502,"Personal Weapons (hands,feet,teeth,etc.)"
20160601181500,"Personal Weapons (hands,feet,teeth,etc.)"
20160601192501,"Personal Weapons (hands,feet,teeth,etc.)"
20160601194803,Not Applicable/None                     
20160601195102,"Personal Weapons (hands,feet,teeth,etc.)"
20160601204102,Not Applicable/None                     
20160601204602,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20160601204604,"Personal Weapons (hands,feet,teeth,etc.)"
20160601204802,Unknown/Not Stated                      
20160601213203,"Personal Weapons (hands,feet,teeth,etc.)"
20160601215701,Handgun                                 
20160601223401,"Personal Weapons (hands,feet,teeth,etc.)"
20160602003801,"Personal Weapons (hands,feet,teeth,etc.)"
20160602003801,"Blunt Object(club,hammer,etc)           "
20160602015700,Vehicle                                 
20160602015700,"Personal Weapons (hands,feet,teeth,etc.)"
20160602023801,"Personal Weapons (hands,feet,teeth,etc.)"
20160602023900,Not Applicable/None                     
20160602035701,"Personal Weapons (hands,feet,teeth,etc.)"
20160602050902,"Personal Weapons (hands,feet,teeth,etc.)"
20160602055400,"Personal Weapons (hands,feet,teeth,etc.)"
20160602071301,"Personal Weapons (hands,feet,teeth,etc.)"
20160602074500,Other Weapon                            
20160602080001,"Personal Weapons (hands,feet,teeth,etc.)"
20160602090300,Vehicle                                 
20160602095800,Unknown/Not Stated                      
20160602101604,Other Weapon                            
20160602102501,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20160602104500,Not Applicable/None                     
20160602114001,Handgun                                 
20160602131801,Handgun                                 
20160602143500,Other Entry Tool/Device                 
20160602143500,"Personal Weapons (hands,feet,teeth,etc.)"
20160602143800,Knife                                   
20160602151301,"Personal Weapons (hands,feet,teeth,etc.)"
20160602152104,"Personal Weapons (hands,feet,teeth,etc.)"
20160602152104,Handgun                                 
20160602153503,Handgun                                 
20160602154101,"Personal Weapons (hands,feet,teeth,etc.)"
20160602154606,Not Applicable/None                     
20160602170200,"Personal Weapons (hands,feet,teeth,etc.)"
20160602172503,"Personal Weapons (hands,feet,teeth,etc.)"
20160602182102,"Personal Weapons (hands,feet,teeth,etc.)"
20160602183001,Not Applicable/None                     
20160602183102,Handgun                                 
20160602185300,Knife                                   
20160602194900,"Personal Weapons (hands,feet,teeth,etc.)"
20160602202702,"Personal Weapons (hands,feet,teeth,etc.)"
20160602203701,Other Weapon                            
20160602203701,"Personal Weapons (hands,feet,teeth,etc.)"
20160602210800,"Personal Weapons (hands,feet,teeth,etc.)"
20160602212502,"Personal Weapons (hands,feet,teeth,etc.)"
20160602221401,Handgun                                 
20160602222000,Handgun                                 
20160602222500,"Personal Weapons (hands,feet,teeth,etc.)"
20160602234800,Handgun                                 
20160602235301,Handgun                                 
20160603012501,Handgun                                 
20160603013002,"Personal Weapons (hands,feet,teeth,etc.)"
20160603035700,Handgun                                 
20160603081806,"Personal Weapons (hands,feet,teeth,etc.)"
20160603110101,Not Applicable/None                     
20160603110600,"Personal Weapons (hands,feet,teeth,etc.)"
20160603110600,"Blunt Object(club,hammer,etc)           "
20160603112502,Handgun                                 
20160603115502,Rifle                                   
20160603123200,Handgun                                 
20160603125101,"Personal Weapons (hands,feet,teeth,etc.)"
20160603132800,"Personal Weapons (hands,feet,teeth,etc.)"
20160603135402,"Blunt Object(club,hammer,etc)           "
20160603142301,Other Weapon                            
20160603155806,Handgun                                 
20160603155806,"Personal Weapons (hands,feet,teeth,etc.)"
20160603160900,Vehicle                                 
20160603161404,Handgun                                 
20160603162902,"Personal Weapons (hands,feet,teeth,etc.)"
20160603163400,"Personal Weapons (hands,feet,teeth,etc.)"
20160603175600,"Personal Weapons (hands,feet,teeth,etc.)"
20160603180802,"Personal Weapons (hands,feet,teeth,etc.)"
20160603181500,"Personal Weapons (hands,feet,teeth,etc.)"
20160603182400,"Personal Weapons (hands,feet,teeth,etc.)"
20160603191900,Handgun                                 
20160603195100,Not Applicable/None                     
20160603195300,"Personal Weapons (hands,feet,teeth,etc.)"
20160603195700,"Personal Weapons (hands,feet,teeth,etc.)"
20160603200500,"Personal Weapons (hands,feet,teeth,etc.)"
20160603205003,Handgun                                 
20160603211600,"Personal Weapons (hands,feet,teeth,etc.)"
20160603214102,Handgun                                 
20160603214300,"Personal Weapons (hands,feet,teeth,etc.)"
20160603215801,"Personal Weapons (hands,feet,teeth,etc.)"
20160603224102,"Personal Weapons (hands,feet,teeth,etc.)"
20160603224603,"Personal Weapons (hands,feet,teeth,etc.)"
20160603225200,"Personal Weapons (hands,feet,teeth,etc.)"
20160603225700,"Personal Weapons (hands,feet,teeth,etc.)"
20160603231100,"Personal Weapons (hands,feet,teeth,etc.)"
20160603231201,"Personal Weapons (hands,feet,teeth,etc.)"
20160603233005,"Personal Weapons (hands,feet,teeth,etc.)"
20160603234701,Handgun                                 
20160604003502,Vehicle                                 
20160604004301,Handgun                                 
20160604004301,"Personal Weapons (hands,feet,teeth,etc.)"
20160604005000,"Personal Weapons (hands,feet,teeth,etc.)"
20160604005900,Undetermined Firearm                    
20160604012000,"Personal Weapons (hands,feet,teeth,etc.)"
20160604012001,Handgun                                 
20160604014300,Knife                                   
20160604014600,"Personal Weapons (hands,feet,teeth,etc.)"
20160604015500,"Personal Weapons (hands,feet,teeth,etc.)"
20160604022302,"Personal Weapons (hands,feet,teeth,etc.)"
20160604031901,"Personal Weapons (hands,feet,teeth,etc.)"
20160604032400,"Personal Weapons (hands,feet,teeth,etc.)"
20160604034500,Handgun                                 
20160604055001,"Personal Weapons (hands,feet,teeth,etc.)"
20160604055201,"Personal Weapons (hands,feet,teeth,etc.)"
20160604084602,Undetermined Firearm                    
20160604085302,"Personal Weapons (hands,feet,teeth,etc.)"
20160604093500,Other Weapon                            
20160604105400,"Personal Weapons (hands,feet,teeth,etc.)"
20160604111601,Handgun                                 
20160604111601,"Personal Weapons (hands,feet,teeth,etc.)"
20160604120500,"Personal Weapons (hands,feet,teeth,etc.)"
20160604125501,Handgun                                 
20160604130303,"Blunt Object(club,hammer,etc)           "
20160604132401,"Personal Weapons (hands,feet,teeth,etc.)"
20160604134503,Knife                                   
20160604134503,"Personal Weapons (hands,feet,teeth,etc.)"
20160604135303,"Personal Weapons (hands,feet,teeth,etc.)"
20160604141600,"Personal Weapons (hands,feet,teeth,etc.)"
20160604143000,"Personal Weapons (hands,feet,teeth,etc.)"
20160604143501,Knife                                   
20160604155800,"Personal Weapons (hands,feet,teeth,etc.)"
20160604161201,"Personal Weapons (hands,feet,teeth,etc.)"
20160604164901,"Personal Weapons (hands,feet,teeth,etc.)"
20160604171401,"Personal Weapons (hands,feet,teeth,etc.)"
20160604181500,"Personal Weapons (hands,feet,teeth,etc.)"
20160604181500,Handgun                                 
20160604182400,"Personal Weapons (hands,feet,teeth,etc.)"
20160604182400,Handgun                                 
20160604183100,"Personal Weapons (hands,feet,teeth,etc.)"
20160604190304,"Personal Weapons (hands,feet,teeth,etc.)"
20160604190506,"Personal Weapons (hands,feet,teeth,etc.)"
20160604195300,Other Weapon                            
20160604195401,"Personal Weapons (hands,feet,teeth,etc.)"
20160604200501,"Personal Weapons (hands,feet,teeth,etc.)"
20160604202803,Handgun                                 
20160604203700,"Personal Weapons (hands,feet,teeth,etc.)"
20160604210700,Handgun                                 
20160604212000,Knife                                   
20160604212404,"Personal Weapons (hands,feet,teeth,etc.)"
20160604213801,"Personal Weapons (hands,feet,teeth,etc.)"
20160604214402,"Personal Weapons (hands,feet,teeth,etc.)"
20160604221900,"Personal Weapons (hands,feet,teeth,etc.)"
20160604222105,"Blunt Object(club,hammer,etc)           "
20160604224102,"Personal Weapons (hands,feet,teeth,etc.)"
20160604224700,"Personal Weapons (hands,feet,teeth,etc.)"
20160604230801,Handgun                                 
20160604231701,"Personal Weapons (hands,feet,teeth,etc.)"
20160605002600,Knife                                   
20160605002600,"Personal Weapons (hands,feet,teeth,etc.)"
20160605011600,"Personal Weapons (hands,feet,teeth,etc.)"
20160605011603,"Personal Weapons (hands,feet,teeth,etc.)"
20160605012600,Unknown/Not Stated                      
20160605012600,"Personal Weapons (hands,feet,teeth,etc.)"
20160605020303,"Personal Weapons (hands,feet,teeth,etc.)"
20160605022200,"Personal Weapons (hands,feet,teeth,etc.)"
20160605023000,"Personal Weapons (hands,feet,teeth,etc.)"
20160605025300,"Personal Weapons (hands,feet,teeth,etc.)"
20160605030600,"Personal Weapons (hands,feet,teeth,etc.)"
20160605031301,Handgun                                 
20160605032000,Other Weapon                            
20160605041801,"Personal Weapons (hands,feet,teeth,etc.)"
20160605041802,Handgun                                 
20160605041802,"Personal Weapons (hands,feet,teeth,etc.)"
20160605042201,Handgun                                 
20160605043400,"Personal Weapons (hands,feet,teeth,etc.)"
20160605045400,Handgun                                 
20160605064901,Handgun                                 
20160605065901,"Personal Weapons (hands,feet,teeth,etc.)"
20160605090202,"Personal Weapons (hands,feet,teeth,etc.)"
20160605100600,Other Weapon                            
20160605102700,"Personal Weapons (hands,feet,teeth,etc.)"
20160605103401,"Personal Weapons (hands,feet,teeth,etc.)"
20160605110700,Handgun                                 
20160605112603,Handgun                                 
20160605114701,"Personal Weapons (hands,feet,teeth,etc.)"
20160605114802,Other Weapon                            
20160605120000,"Personal Weapons (hands,feet,teeth,etc.)"
20160605121200,"Personal Weapons (hands,feet,teeth,etc.)"
20160605121601,"Personal Weapons (hands,feet,teeth,etc.)"
20160605121801,Other Weapon                            
20160605124400,Other Weapon                            
20160605125002,Handgun                                 
20160605125203,"Blunt Object(club,hammer,etc)           "
20160605125402,"Personal Weapons (hands,feet,teeth,etc.)"
20160605132900,"Personal Weapons (hands,feet,teeth,etc.)"
20160605141900,Not Applicable/None                     
20160605150401,"Personal Weapons (hands,feet,teeth,etc.)"
20160605150404,"Personal Weapons (hands,feet,teeth,etc.)"
20160605153501,"Personal Weapons (hands,feet,teeth,etc.)"
20160605153603,Handgun                                 
20160605161801,"Personal Weapons (hands,feet,teeth,etc.)"
20160605162602,"Personal Weapons (hands,feet,teeth,etc.)"
20160605163204,Unknown/Not Stated                      
20160605172101,Handgun                                 
20160605173503,"Personal Weapons (hands,feet,teeth,etc.)"
20160605182800,"Personal Weapons (hands,feet,teeth,etc.)"
20160605191400,Knife                                   
20160605192300,Handgun                                 
20160605193800,"Personal Weapons (hands,feet,teeth,etc.)"
20160605195702,Not Applicable/None                     
20160605204501,"Personal Weapons (hands,feet,teeth,etc.)"
20160605205500,Handgun                                 
20160605212801,"Personal Weapons (hands,feet,teeth,etc.)"
20160605214300,"Personal Weapons (hands,feet,teeth,etc.)"
20160605215103,"Personal Weapons (hands,feet,teeth,etc.)"
20160605220300,"Personal Weapons (hands,feet,teeth,etc.)"
20160605221202,"Personal Weapons (hands,feet,teeth,etc.)"
20160605221500,"Personal Weapons (hands,feet,teeth,etc.)"
20160605223201,"Personal Weapons (hands,feet,teeth,etc.)"
20160605224502,"Personal Weapons (hands,feet,teeth,etc.)"
20160605224801,Handgun                                 
20160605225001,"Personal Weapons (hands,feet,teeth,etc.)"
20160606004000,Handgun                                 
20160606005700,"Personal Weapons (hands,feet,teeth,etc.)"
20160606014100,Handgun                                 
20160606022800,Knife                                   
20160606030400,Knife                                   
20160606030800,Not Applicable/None                     
20160606035001,"Personal Weapons (hands,feet,teeth,etc.)"
20160606052100,Handgun                                 
20160606060100,"Personal Weapons (hands,feet,teeth,etc.)"
20160606062001,"Personal Weapons (hands,feet,teeth,etc.)"
20160606063301,"Personal Weapons (hands,feet,teeth,etc.)"
20160606074201,"Personal Weapons (hands,feet,teeth,etc.)"
20160606081600,"Personal Weapons (hands,feet,teeth,etc.)"
20160606085201,Not Applicable/None                     
20160606100300,Handgun                                 
20160606112000,"Personal Weapons (hands,feet,teeth,etc.)"
20160606120001,"Personal Weapons (hands,feet,teeth,etc.)"
20160606124301,"Personal Weapons (hands,feet,teeth,etc.)"
20160606132801,"Personal Weapons (hands,feet,teeth,etc.)"
20160606133400,"Personal Weapons (hands,feet,teeth,etc.)"
20160606134101,"Personal Weapons (hands,feet,teeth,etc.)"
20160606134602,Handgun                                 
20160606143302,Other Weapon                            
20160606143901,"Personal Weapons (hands,feet,teeth,etc.)"
20160606145201,"Personal Weapons (hands,feet,teeth,etc.)"
20160606150701,Other Weapon                            
20160606151305,"Personal Weapons (hands,feet,teeth,etc.)"
20160606153508,Other Firearm                           
20160606154901,"Personal Weapons (hands,feet,teeth,etc.)"
20160606161006,"Personal Weapons (hands,feet,teeth,etc.)"
20160606161500,"Personal Weapons (hands,feet,teeth,etc.)"
20160606185703,Not Applicable/None                     
20160606190802,Other Chemical/Drugs                    
20160606193601,Handgun                                 
20160606193800,"Personal Weapons (hands,feet,teeth,etc.)"
20160606194100,"Personal Weapons (hands,feet,teeth,etc.)"
20160606194500,"Personal Weapons (hands,feet,teeth,etc.)"
20160606204101,"Personal Weapons (hands,feet,teeth,etc.)"
20160606212700,"Personal Weapons (hands,feet,teeth,etc.)"
20160606213300,"Personal Weapons (hands,feet,teeth,etc.)"
20160606213301,"Personal Weapons (hands,feet,teeth,etc.)"
20160606213902,Handgun                                 
20160606214801,Knife                                   
20160606215702,"Personal Weapons (hands,feet,teeth,etc.)"
20160606221901,"Personal Weapons (hands,feet,teeth,etc.)"
20160606222300,"Personal Weapons (hands,feet,teeth,etc.)"
20160606222402,"Personal Weapons (hands,feet,teeth,etc.)"
20160606233703,"Personal Weapons (hands,feet,teeth,etc.)"
20160606233801,"Personal Weapons (hands,feet,teeth,etc.)"
20160606233801,Knife                                   
20160606234001,Handgun                                 
20160607013400,Not Applicable/None                     
20160607020801,"Personal Weapons (hands,feet,teeth,etc.)"
20160607031100,Handgun                                 
20160607033103,Knife                                   
20160607093702,"Personal Weapons (hands,feet,teeth,etc.)"
20160607094601,"Personal Weapons (hands,feet,teeth,etc.)"
20160607115501,Other Weapon                            
20160607124803,Conducted Electrical Weapon             
20160607125101,"Personal Weapons (hands,feet,teeth,etc.)"
20160607125802,Handgun                                 
20160607140101,"Personal Weapons (hands,feet,teeth,etc.)"
20160607144207,"Personal Weapons (hands,feet,teeth,etc.)"
20160607145502,Knife                                   
20160607145903,"Personal Weapons (hands,feet,teeth,etc.)"
20160607152305,"Personal Weapons (hands,feet,teeth,etc.)"
20160607153600,"Personal Weapons (hands,feet,teeth,etc.)"
20160607155101,Other Weapon                            
20160607163300,"Personal Weapons (hands,feet,teeth,etc.)"
20160607170102,"Personal Weapons (hands,feet,teeth,etc.)"
20160607172400,"Personal Weapons (hands,feet,teeth,etc.)"
20160607173501,Handgun                                 
20160607175100,"Blunt Object(club,hammer,etc)           "
20160607175301,Other Weapon                            
20160607181300,Knife                                   
20160607185502,Unknown/Not Stated                      
20160607185800,Knife                                   
20160607185800,"Blunt Object(club,hammer,etc)           "
20160607194301,Other Firearm                           
20160607202401,Handgun                                 
20160607203802,"Personal Weapons (hands,feet,teeth,etc.)"
20160607210403,"Personal Weapons (hands,feet,teeth,etc.)"
20160607215200,Handgun                                 
20160607215804,"Personal Weapons (hands,feet,teeth,etc.)"
20160607220604,"Personal Weapons (hands,feet,teeth,etc.)"
20160607223702,"Personal Weapons (hands,feet,teeth,etc.)"
20160607230800,"Personal Weapons (hands,feet,teeth,etc.)"
20160607234102,Not Applicable/None                     
20160607234402,"Personal Weapons (hands,feet,teeth,etc.)"
20160608034200,"Personal Weapons (hands,feet,teeth,etc.)"
20160608035901,"Personal Weapons (hands,feet,teeth,etc.)"
20160608050900,Fire/Burning  Tool/Device               
20160608075404,"Personal Weapons (hands,feet,teeth,etc.)"
20160608082600,Handgun                                 
20160608094105,"Personal Weapons (hands,feet,teeth,etc.)"
20160608094703,"Personal Weapons (hands,feet,teeth,etc.)"
20160608095300,"Personal Weapons (hands,feet,teeth,etc.)"
20160608100501,Handgun                                 
20160608101501,Handgun                                 
20160608101702,Not Applicable/None                     
20160608101804,Not Applicable/None                     
20160608103504,"Personal Weapons (hands,feet,teeth,etc.)"
20160608104201,"Personal Weapons (hands,feet,teeth,etc.)"
20160608105202,Rifle                                   
20160608110604,"Personal Weapons (hands,feet,teeth,etc.)"
20160608113801,Handgun                                 
20160608115902,"Personal Weapons (hands,feet,teeth,etc.)"
20160608132905,"Personal Weapons (hands,feet,teeth,etc.)"
20160608132906,"Personal Weapons (hands,feet,teeth,etc.)"
20160608133604,"Personal Weapons (hands,feet,teeth,etc.)"
20160608135803,"Personal Weapons (hands,feet,teeth,etc.)"
20160608140805,"Personal Weapons (hands,feet,teeth,etc.)"
20160608140805,Knife                                   
20160608153604,Handgun                                 
20160608155901,"Personal Weapons (hands,feet,teeth,etc.)"
20160608162602,Handgun                                 
20160608171800,Handgun                                 
20160608173702,Not Applicable/None                     
20160608175602,"Personal Weapons (hands,feet,teeth,etc.)"
20160608191002,Other Weapon                            
20160608195500,"Personal Weapons (hands,feet,teeth,etc.)"
20160608200202,"Personal Weapons (hands,feet,teeth,etc.)"
20160608203203,"Personal Weapons (hands,feet,teeth,etc.)"
20160608210201,"Personal Weapons (hands,feet,teeth,etc.)"
20160608213002,Knife                                   
20160608215701,Not Applicable/None                     
20160608222001,"Personal Weapons (hands,feet,teeth,etc.)"
20160608223100,Handgun                                 
20160608225201,Unknown/Not Stated                      
20160608231901,"Personal Weapons (hands,feet,teeth,etc.)"
20160608233002,Rifle                                   
20160608233200,Rifle                                   
20160609001702,Rifle                                   
20160609004701,Handgun                                 
20160609011001,Not Applicable/None                     
20160609022800,"Personal Weapons (hands,feet,teeth,etc.)"
20160609060601,"Personal Weapons (hands,feet,teeth,etc.)"
20160609064700,"Personal Weapons (hands,feet,teeth,etc.)"
20160609081304,"Personal Weapons (hands,feet,teeth,etc.)"
20160609085703,Handgun                                 
20160609092302,Rifle                                   
20160609093202,"Personal Weapons (hands,feet,teeth,etc.)"
20160609113401,"Personal Weapons (hands,feet,teeth,etc.)"
20160609115402,Razor                                   
20160609122404,Handgun                                 
20160609122505,"Personal Weapons (hands,feet,teeth,etc.)"
20160609125601,Other Chemical/Drugs                    
20160609125601,"Personal Weapons (hands,feet,teeth,etc.)"
20160609131400,"Personal Weapons (hands,feet,teeth,etc.)"
20160609131403,Handgun                                 
20160609133005,Handgun                                 
20160609135800,Other Weapon                            
20160609152201,"Personal Weapons (hands,feet,teeth,etc.)"
20160609152502,"Personal Weapons (hands,feet,teeth,etc.)"
20160609152701,"Personal Weapons (hands,feet,teeth,etc.)"
20160609154100,Not Applicable/None                     
20160609154405,"Personal Weapons (hands,feet,teeth,etc.)"
20160609155104,"Personal Weapons (hands,feet,teeth,etc.)"
20160609161301,"Personal Weapons (hands,feet,teeth,etc.)"
20160609163801,"Personal Weapons (hands,feet,teeth,etc.)"
20160609165302,Handgun                                 
20160609172700,"Personal Weapons (hands,feet,teeth,etc.)"
20160609175804,Handgun                                 
20160609182900,Handgun                                 
20160609191101,"Personal Weapons (hands,feet,teeth,etc.)"
20160609192801,Handgun                                 
20160609200004,Handgun                                 
20160609200006,Handgun                                 
20160609204300,"Personal Weapons (hands,feet,teeth,etc.)"
20160609210100,"Personal Weapons (hands,feet,teeth,etc.)"
20160609210202,"Personal Weapons (hands,feet,teeth,etc.)"
20160609210202,Handgun                                 
20160609212304,"Personal Weapons (hands,feet,teeth,etc.)"
20160609212900,"Personal Weapons (hands,feet,teeth,etc.)"
20160609213502,Knife                                   
20160609214101,Knife                                   
20160609224102,"Personal Weapons (hands,feet,teeth,etc.)"
20160609230700,"Personal Weapons (hands,feet,teeth,etc.)"
20160609231000,Handgun                                 
20160609231600,"Personal Weapons (hands,feet,teeth,etc.)"
20160609232903,Handgun                                 
20160609235502,Undetermined Firearm                    
20160610003200,"Personal Weapons (hands,feet,teeth,etc.)"
20160610012200,"Personal Weapons (hands,feet,teeth,etc.)"
20160610013300,Handgun                                 
20160610015600,Handgun                                 
20160610021901,"Personal Weapons (hands,feet,teeth,etc.)"
20160610044500,Handgun                                 
20160610060800,Knife                                   
20160610082301,Handgun                                 
20160610103102,"Personal Weapons (hands,feet,teeth,etc.)"
20160610114201,"Personal Weapons (hands,feet,teeth,etc.)"
20160610120300,"Personal Weapons (hands,feet,teeth,etc.)"
20160610120301,Handgun                                 
20160610124401,Not Applicable/None                     
20160610130401,"Personal Weapons (hands,feet,teeth,etc.)"
20160610130401,Handgun                                 
20160610132400,Shotgun                                 
