Complaint_No,Weapon_Type
20130617160603,Other Weapon                            
20130617161400,Not Applicable/None                     
20130617162603,"Personal Weapons (hands,feet,teeth,etc.)"
20130617164002,"Personal Weapons (hands,feet,teeth,etc.)"
20130617164500,Knife                                   
20130617164807,Vehicle                                 
20130617173001,"Personal Weapons (hands,feet,teeth,etc.)"
20130617175702,Undetermined Firearm                    
20130617181401,Handgun                                 
20130617181401,Not Applicable/None                     
20130617182601,Not Applicable/None                     
20130617192801,"Personal Weapons (hands,feet,teeth,etc.)"
20130617193302,"Personal Weapons (hands,feet,teeth,etc.)"
20130617223301,"Personal Weapons (hands,feet,teeth,etc.)"
20130617225105,Undetermined Firearm                    
20130617230003,"Blunt Object(club,hammer,etc)           "
20130617232800,Other Weapon                            
20130618002201,"Personal Weapons (hands,feet,teeth,etc.)"
20130618014900,"Personal Weapons (hands,feet,teeth,etc.)"
20130618042701,Not Applicable/None                     
20130618075300,"Personal Weapons (hands,feet,teeth,etc.)"
20130618102301,"Personal Weapons (hands,feet,teeth,etc.)"
20130618110000,"Personal Weapons (hands,feet,teeth,etc.)"
20130618110200,Knife                                   
20130618111105,"Personal Weapons (hands,feet,teeth,etc.)"
20130618112800,"Personal Weapons (hands,feet,teeth,etc.)"
20130618112906,Handgun                                 
20130618112906,Not Applicable/None                     
20130618112906,Undetermined Firearm                    
20130618114805,"Personal Weapons (hands,feet,teeth,etc.)"
20130618131502,"Personal Weapons (hands,feet,teeth,etc.)"
20130618131502,Knife                                   
20130618132005,"Personal Weapons (hands,feet,teeth,etc.)"
20130618132802,"Personal Weapons (hands,feet,teeth,etc.)"
20130618145602,"Personal Weapons (hands,feet,teeth,etc.)"
20130618145801,"Personal Weapons (hands,feet,teeth,etc.)"
20130618152503,"Personal Weapons (hands,feet,teeth,etc.)"
20130618155706,"Personal Weapons (hands,feet,teeth,etc.)"
20130618161202,Not Applicable/None                     
20130618170304,"Personal Weapons (hands,feet,teeth,etc.)"
20130618171301,"Personal Weapons (hands,feet,teeth,etc.)"
20130618180501,"Personal Weapons (hands,feet,teeth,etc.)"
20130618190701,"Personal Weapons (hands,feet,teeth,etc.)"
20130618193902,"Personal Weapons (hands,feet,teeth,etc.)"
20130618194502,Not Applicable/None                     
20130618200102,"Personal Weapons (hands,feet,teeth,etc.)"
20130618202501,"Personal Weapons (hands,feet,teeth,etc.)"
20130618203200,"Personal Weapons (hands,feet,teeth,etc.)"
20130618210800,"Personal Weapons (hands,feet,teeth,etc.)"
20130618211201,"Personal Weapons (hands,feet,teeth,etc.)"
20130618213700,"Personal Weapons (hands,feet,teeth,etc.)"
20130618215000,Other Weapon                            
20130618221801,"Personal Weapons (hands,feet,teeth,etc.)"
20130618222601,"Personal Weapons (hands,feet,teeth,etc.)"
20130618222601,Handgun                                 
20130618222700,Handgun                                 
20130619001901,"Personal Weapons (hands,feet,teeth,etc.)"
20130619005301,"Personal Weapons (hands,feet,teeth,etc.)"
20130619010600,"Personal Weapons (hands,feet,teeth,etc.)"
20130619011300,"Personal Weapons (hands,feet,teeth,etc.)"
20130619012403,Other Weapon                            
20130619034200,"Personal Weapons (hands,feet,teeth,etc.)"
20130619041400,"Personal Weapons (hands,feet,teeth,etc.)"
20130619092401,"Personal Weapons (hands,feet,teeth,etc.)"
20130619093902,"Personal Weapons (hands,feet,teeth,etc.)"
20130619094506,Handgun                                 
20130619105404,"Personal Weapons (hands,feet,teeth,etc.)"
20130619111808,Fire/Burning  Tool/Device               
20130619114003,Handgun                                 
20130619115300,Vehicle                                 
20130619122101,"Personal Weapons (hands,feet,teeth,etc.)"
20130619123603,"Personal Weapons (hands,feet,teeth,etc.)"
20130619124802,Knife                                   
20130619131104,"Personal Weapons (hands,feet,teeth,etc.)"
20130619134101,"Personal Weapons (hands,feet,teeth,etc.)"
20130619140200,"Personal Weapons (hands,feet,teeth,etc.)"
20130619141806,"Personal Weapons (hands,feet,teeth,etc.)"
20130619142002,"Personal Weapons (hands,feet,teeth,etc.)"
20130619142200,Handgun                                 
20130619143300,"Personal Weapons (hands,feet,teeth,etc.)"
20130619150201,"Personal Weapons (hands,feet,teeth,etc.)"
20130619155504,"Personal Weapons (hands,feet,teeth,etc.)"
20130619164301,Other Weapon                            
20130619164700,Handgun                                 
20130619184700,Handgun                                 
20130619191002,Other Weapon                            
20130619194106,Handgun                                 
20130619211604,"Personal Weapons (hands,feet,teeth,etc.)"
20130619212502,Handgun                                 
20130619213800,"Personal Weapons (hands,feet,teeth,etc.)"
20130619221005,"Personal Weapons (hands,feet,teeth,etc.)"
20130619222800,Other Weapon                            
20130619232501,Handgun                                 
20130619232706,Handgun                                 
20130619233405,Knife                                   
20130619233405,"Personal Weapons (hands,feet,teeth,etc.)"
20130619233702,Other Weapon                            
20130619233702,"Blunt Object(club,hammer,etc)           "
20130620001500,Knife                                   
20130620013602,"Personal Weapons (hands,feet,teeth,etc.)"
20130620014303,Knife                                   
20130620015500,"Personal Weapons (hands,feet,teeth,etc.)"
20130620020300,"Personal Weapons (hands,feet,teeth,etc.)"
20130620021801,Handgun                                 
20130620022602,"Personal Weapons (hands,feet,teeth,etc.)"
20130620022603,Unknown/Not Stated                      
20130620035403,"Personal Weapons (hands,feet,teeth,etc.)"
20130620035403,Knife                                   
20130620051001,Knife                                   
20130620051405,"Personal Weapons (hands,feet,teeth,etc.)"
20130620102505,Handgun                                 
20130620104502,"Personal Weapons (hands,feet,teeth,etc.)"
20130620113405,"Personal Weapons (hands,feet,teeth,etc.)"
20130620114802,"Personal Weapons (hands,feet,teeth,etc.)"
20130620121803,"Personal Weapons (hands,feet,teeth,etc.)"
20130620125102,"Personal Weapons (hands,feet,teeth,etc.)"
20130620125301,Handgun                                 
20130620141200,"Personal Weapons (hands,feet,teeth,etc.)"
20130620141403,"Personal Weapons (hands,feet,teeth,etc.)"
20130620142000,Other Weapon                            
20130620144300,"Personal Weapons (hands,feet,teeth,etc.)"
20130620151502,Handgun                                 
20130620155700,Other Weapon                            
20130620160700,"Personal Weapons (hands,feet,teeth,etc.)"
20130620161203,"Personal Weapons (hands,feet,teeth,etc.)"
20130620162100,"Personal Weapons (hands,feet,teeth,etc.)"
20130620165702,"Personal Weapons (hands,feet,teeth,etc.)"
20130620172202,"Personal Weapons (hands,feet,teeth,etc.)"
20130620174001,"Personal Weapons (hands,feet,teeth,etc.)"
20130620182803,"Personal Weapons (hands,feet,teeth,etc.)"
20130620184202,"Personal Weapons (hands,feet,teeth,etc.)"
20130620184900,Handgun                                 
20130620185202,Undetermined Firearm                    
20130620190700,"Personal Weapons (hands,feet,teeth,etc.)"
20130620193202,Not Applicable/None                     
20130620201107,"Personal Weapons (hands,feet,teeth,etc.)"
20130620202201,Shotgun                                 
20130620202700,"Personal Weapons (hands,feet,teeth,etc.)"
20130620202900,"Personal Weapons (hands,feet,teeth,etc.)"
20130620203604,"Personal Weapons (hands,feet,teeth,etc.)"
20130620211401,Undetermined Firearm                    
20130620223202,Handgun                                 
20130620233403,"Personal Weapons (hands,feet,teeth,etc.)"
20130620233900,"Personal Weapons (hands,feet,teeth,etc.)"
20130621000205,Handgun                                 
20130621004002,"Personal Weapons (hands,feet,teeth,etc.)"
20130621015800,Handgun                                 
20130621020700,"Personal Weapons (hands,feet,teeth,etc.)"
20130621031400,"Personal Weapons (hands,feet,teeth,etc.)"
20130621043800,Key/Lock Bypassing                      
20130621054801,"Personal Weapons (hands,feet,teeth,etc.)"
20130621073302,"Personal Weapons (hands,feet,teeth,etc.)"
20130621080801,"Personal Weapons (hands,feet,teeth,etc.)"
20130621102806,"Personal Weapons (hands,feet,teeth,etc.)"
20130621111702,Not Applicable/None                     
20130621120402,"Personal Weapons (hands,feet,teeth,etc.)"
20130621124400,"Personal Weapons (hands,feet,teeth,etc.)"
20130621144503,"Personal Weapons (hands,feet,teeth,etc.)"
20130621150705,Undetermined Firearm                    
20130621150705,Handgun                                 
20130621152404,Handgun                                 
20130621163803,Handgun                                 
20130621163901,Shotgun                                 
20130621165303,Handgun                                 
20130621165303,"Personal Weapons (hands,feet,teeth,etc.)"
20130621173603,"Personal Weapons (hands,feet,teeth,etc.)"
20130621173706,"Personal Weapons (hands,feet,teeth,etc.)"
20130621174606,Knife                                   
20130621180002,Shotgun                                 
20130621181702,"Personal Weapons (hands,feet,teeth,etc.)"
20130621184301,"Personal Weapons (hands,feet,teeth,etc.)"
20130621194500,Not Applicable/None                     
20130621201202,"Blunt Object(club,hammer,etc)           "
20130621201202,"Personal Weapons (hands,feet,teeth,etc.)"
20130621203501,Handgun                                 
20130621204701,"Personal Weapons (hands,feet,teeth,etc.)"
20130621205602,"Personal Weapons (hands,feet,teeth,etc.)"
20130621212300,Key/Lock Bypassing                      
20130621215701,"Personal Weapons (hands,feet,teeth,etc.)"
20130621221000,"Personal Weapons (hands,feet,teeth,etc.)"
20130621235102,"Personal Weapons (hands,feet,teeth,etc.)"
20130621235401,Rifle                                   
20130621235603,Razor                                   
20130621235802,"Personal Weapons (hands,feet,teeth,etc.)"
20130622005701,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20130622005701,Razor                                   
20130622015102,"Personal Weapons (hands,feet,teeth,etc.)"
20130622020403,Razor                                   
20130622020403,"Personal Weapons (hands,feet,teeth,etc.)"
20130622021501,Handgun                                 
20130622022500,"Personal Weapons (hands,feet,teeth,etc.)"
20130622023903,"Personal Weapons (hands,feet,teeth,etc.)"
20130622024200,Handgun                                 
20130622024200,Undetermined Firearm                    
20130622031800,"Personal Weapons (hands,feet,teeth,etc.)"
20130622040301,Handgun                                 
20130622043202,Handgun                                 
20130622050101,"Personal Weapons (hands,feet,teeth,etc.)"
20130622051700,"Personal Weapons (hands,feet,teeth,etc.)"
20130622075601,Not Applicable/None                     
20130622092000,"Personal Weapons (hands,feet,teeth,etc.)"
20130622101404,"Personal Weapons (hands,feet,teeth,etc.)"
20130622101600,"Personal Weapons (hands,feet,teeth,etc.)"
20130622121703,Unknown/Not Stated                      
20130622122400,"Personal Weapons (hands,feet,teeth,etc.)"
20130622131000,"Personal Weapons (hands,feet,teeth,etc.)"
20130622142102,"Personal Weapons (hands,feet,teeth,etc.)"
20130622150301,"Personal Weapons (hands,feet,teeth,etc.)"
20130622150502,"Blunt Object(club,hammer,etc)           "
20130622150901,"Personal Weapons (hands,feet,teeth,etc.)"
20130622150901,Shotgun                                 
20130622152500,Other Weapon                            
20130622153500,Other Weapon                            
20130622163900,"Personal Weapons (hands,feet,teeth,etc.)"
20130622165500,Other Weapon                            
20130622170204,"Personal Weapons (hands,feet,teeth,etc.)"
20130622173101,"Personal Weapons (hands,feet,teeth,etc.)"
20130622173201,Handgun                                 
20130622180403,"Personal Weapons (hands,feet,teeth,etc.)"
20130622182101,"Personal Weapons (hands,feet,teeth,etc.)"
20130622192603,Handgun                                 
20130622194100,Vehicle                                 
20130622200000,"Personal Weapons (hands,feet,teeth,etc.)"
20130622202000,"Personal Weapons (hands,feet,teeth,etc.)"
20130622205900,"Personal Weapons (hands,feet,teeth,etc.)"
20130622220305,"Personal Weapons (hands,feet,teeth,etc.)"
20130622220900,Handgun                                 
20130622222301,Handgun                                 
20130622223105,"Personal Weapons (hands,feet,teeth,etc.)"
20130622225801,"Personal Weapons (hands,feet,teeth,etc.)"
20130622232907,Other Weapon                            
20130623003203,Handgun                                 
20130623005801,"Personal Weapons (hands,feet,teeth,etc.)"
20130623011203,"Blunt Object(club,hammer,etc)           "
20130623013902,"Personal Weapons (hands,feet,teeth,etc.)"
20130623020001,"Personal Weapons (hands,feet,teeth,etc.)"
20130623020501,Handgun                                 
20130623022503,Not Applicable/None                     
20130623023300,"Personal Weapons (hands,feet,teeth,etc.)"
20130623032700,"Personal Weapons (hands,feet,teeth,etc.)"
20130623042802,"Personal Weapons (hands,feet,teeth,etc.)"
20130623093002,"Personal Weapons (hands,feet,teeth,etc.)"
20130623115901,"Personal Weapons (hands,feet,teeth,etc.)"
20130623123503,"Personal Weapons (hands,feet,teeth,etc.)"
20130623125501,"Blunt Object(club,hammer,etc)           "
20130623140901,"Personal Weapons (hands,feet,teeth,etc.)"
20130623155301,Other Weapon                            
20130623162403,"Personal Weapons (hands,feet,teeth,etc.)"
20130623163401,Knife                                   
20130623163700,Rifle                                   
20130623165002,"Personal Weapons (hands,feet,teeth,etc.)"
20130623180400,"Personal Weapons (hands,feet,teeth,etc.)"
20130623181500,"Personal Weapons (hands,feet,teeth,etc.)"
20130623190903,"Personal Weapons (hands,feet,teeth,etc.)"
20130623203400,"Personal Weapons (hands,feet,teeth,etc.)"
20130623203601,"Personal Weapons (hands,feet,teeth,etc.)"
20130623214405,"Personal Weapons (hands,feet,teeth,etc.)"
20130623221600,"Personal Weapons (hands,feet,teeth,etc.)"
20130624000300,"Personal Weapons (hands,feet,teeth,etc.)"
20130624002700,"Personal Weapons (hands,feet,teeth,etc.)"
20130624002701,Handgun                                 
20130624003702,"Personal Weapons (hands,feet,teeth,etc.)"
20130624004700,"Personal Weapons (hands,feet,teeth,etc.)"
20130624005401,Knife                                   
20130624010401,"Blunt Object(club,hammer,etc)           "
20130624011302,"Personal Weapons (hands,feet,teeth,etc.)"
20130624023501,"Personal Weapons (hands,feet,teeth,etc.)"
20130624023802,Handgun                                 
20130624035300,"Personal Weapons (hands,feet,teeth,etc.)"
20130624080605,"Personal Weapons (hands,feet,teeth,etc.)"
20130624110003,Handgun                                 
20130624110003,Other Chemical/Drugs                    
20130624112303,Handgun                                 
20130624113100,Handgun                                 
20130624115101,Other Weapon                            
20130624120910,Other Weapon                            
20130624130808,Handgun                                 
20130624133701,"Personal Weapons (hands,feet,teeth,etc.)"
20130624140300,Handgun                                 
20130624141200,"Personal Weapons (hands,feet,teeth,etc.)"
20130624141202,"Personal Weapons (hands,feet,teeth,etc.)"
20130624141900,"Personal Weapons (hands,feet,teeth,etc.)"
20130624143101,"Personal Weapons (hands,feet,teeth,etc.)"
20130624153901,"Personal Weapons (hands,feet,teeth,etc.)"
20130624154000,Knife                                   
20130624154000,"Personal Weapons (hands,feet,teeth,etc.)"
20130624155702,Handgun                                 
20130624160500,"Personal Weapons (hands,feet,teeth,etc.)"
20130624163300,Knife                                   
20130624163300,"Personal Weapons (hands,feet,teeth,etc.)"
20130624163803,"Personal Weapons (hands,feet,teeth,etc.)"
20130624171503,"Personal Weapons (hands,feet,teeth,etc.)"
20130624171706,Handgun                                 
20130624172201,Handgun                                 
20130624174503,"Personal Weapons (hands,feet,teeth,etc.)"
20130624180705,"Personal Weapons (hands,feet,teeth,etc.)"
20130624183602,"Personal Weapons (hands,feet,teeth,etc.)"
20130624185101,"Blunt Object(club,hammer,etc)           "
20130624185101,Handgun                                 
20130624190700,"Personal Weapons (hands,feet,teeth,etc.)"
20130624191100,Handgun                                 
20130624193503,"Personal Weapons (hands,feet,teeth,etc.)"
20130624194701,Not Applicable/None                     
20130624200203,"Personal Weapons (hands,feet,teeth,etc.)"
20130624201002,"Personal Weapons (hands,feet,teeth,etc.)"
20130624201004,"Personal Weapons (hands,feet,teeth,etc.)"
20130624204000,Other Weapon                            
20130624205000,"Personal Weapons (hands,feet,teeth,etc.)"
20130624221000,"Personal Weapons (hands,feet,teeth,etc.)"
20130624223500,"Personal Weapons (hands,feet,teeth,etc.)"
20130624224903,"Personal Weapons (hands,feet,teeth,etc.)"
20130624231501,"Personal Weapons (hands,feet,teeth,etc.)"
20130624232900,"Personal Weapons (hands,feet,teeth,etc.)"
20130624234204,"Personal Weapons (hands,feet,teeth,etc.)"
20130625002205,Other Weapon                            
20130625002900,"Personal Weapons (hands,feet,teeth,etc.)"
20130625020500,"Personal Weapons (hands,feet,teeth,etc.)"
20130625022501,"Personal Weapons (hands,feet,teeth,etc.)"
20130625030401,"Personal Weapons (hands,feet,teeth,etc.)"
20130625034500,"Blunt Object(club,hammer,etc)           "
20130625051801,"Personal Weapons (hands,feet,teeth,etc.)"
20130625084201,"Personal Weapons (hands,feet,teeth,etc.)"
20130625092200,"Personal Weapons (hands,feet,teeth,etc.)"
20130625095604,Vehicle                                 
20130625103100,"Personal Weapons (hands,feet,teeth,etc.)"
20130625103304,"Personal Weapons (hands,feet,teeth,etc.)"
20130625104202,"Personal Weapons (hands,feet,teeth,etc.)"
20130625120401,"Personal Weapons (hands,feet,teeth,etc.)"
20130625123901,Other Weapon                            
20130625125101,Chemicals/Acids                         
20130625132105,"Personal Weapons (hands,feet,teeth,etc.)"
20130625135000,"Personal Weapons (hands,feet,teeth,etc.)"
20130625142802,"Personal Weapons (hands,feet,teeth,etc.)"
20130625160903,"Personal Weapons (hands,feet,teeth,etc.)"
20130625162203,"Personal Weapons (hands,feet,teeth,etc.)"
20130625170901,"Personal Weapons (hands,feet,teeth,etc.)"
20130625181705,"Personal Weapons (hands,feet,teeth,etc.)"
20130625193501,"Personal Weapons (hands,feet,teeth,etc.)"
20130625194702,"Personal Weapons (hands,feet,teeth,etc.)"
20130625200002,"Personal Weapons (hands,feet,teeth,etc.)"
20130625200401,"Personal Weapons (hands,feet,teeth,etc.)"
20130625201100,Other Weapon                            
20130625202401,"Personal Weapons (hands,feet,teeth,etc.)"
20130625204401,"Personal Weapons (hands,feet,teeth,etc.)"
20130625205602,"Personal Weapons (hands,feet,teeth,etc.)"
20130625211502,Handgun                                 
20130625214503,Handgun                                 
20130625224802,"Personal Weapons (hands,feet,teeth,etc.)"
20130625225102,"Personal Weapons (hands,feet,teeth,etc.)"
20130625235400,Undetermined Firearm                    
20130626002302,"Personal Weapons (hands,feet,teeth,etc.)"
20130626010701,"Personal Weapons (hands,feet,teeth,etc.)"
20130626055800,"Personal Weapons (hands,feet,teeth,etc.)"
20130626074501,Other Cutting Instrument                
20130626082804,"Personal Weapons (hands,feet,teeth,etc.)"
20130626084900,"Personal Weapons (hands,feet,teeth,etc.)"
20130626102000,Other Weapon                            
20130626103902,"Personal Weapons (hands,feet,teeth,etc.)"
20130626105304,Handgun                                 
20130626111002,"Personal Weapons (hands,feet,teeth,etc.)"
20130626114801,"Personal Weapons (hands,feet,teeth,etc.)"
20130626115401,Handgun                                 
20130626115401,"Personal Weapons (hands,feet,teeth,etc.)"
20130626120803,"Personal Weapons (hands,feet,teeth,etc.)"
20130626121306,"Personal Weapons (hands,feet,teeth,etc.)"
20130626121601,"Personal Weapons (hands,feet,teeth,etc.)"
20130626124502,"Personal Weapons (hands,feet,teeth,etc.)"
20130626143502,Not Applicable/None                     
20130626153500,"Personal Weapons (hands,feet,teeth,etc.)"
20130626161703,Not Applicable/None                     
20130626170005,"Personal Weapons (hands,feet,teeth,etc.)"
20130626173307,Handgun                                 
20130626174204,Handgun                                 
20130626174707,"Personal Weapons (hands,feet,teeth,etc.)"
20130626174805,"Personal Weapons (hands,feet,teeth,etc.)"
20130626185400,"Personal Weapons (hands,feet,teeth,etc.)"
20130626193500,"Personal Weapons (hands,feet,teeth,etc.)"
20130626202901,Not Applicable/None                     
20130626204100,"Personal Weapons (hands,feet,teeth,etc.)"
20130626210404,"Personal Weapons (hands,feet,teeth,etc.)"
20130626210601,"Personal Weapons (hands,feet,teeth,etc.)"
20130626211300,Not Applicable/None                     
20130626215501,"Personal Weapons (hands,feet,teeth,etc.)"
20130626232400,"Personal Weapons (hands,feet,teeth,etc.)"
20130627000700,"Personal Weapons (hands,feet,teeth,etc.)"
20130627001301,"Personal Weapons (hands,feet,teeth,etc.)"
20130627011301,"Personal Weapons (hands,feet,teeth,etc.)"
20130627012602,"Personal Weapons (hands,feet,teeth,etc.)"
20130627021800,"Personal Weapons (hands,feet,teeth,etc.)"
20130627024000,"Blunt Object(club,hammer,etc)           "
20130627081101,Other Firearm                           
20130627081700,"Personal Weapons (hands,feet,teeth,etc.)"
20130627082802,"Personal Weapons (hands,feet,teeth,etc.)"
20130627091203,Handgun                                 
20130627091800,"Personal Weapons (hands,feet,teeth,etc.)"
20130627092900,"Blunt Object(club,hammer,etc)           "
20130627141203,"Personal Weapons (hands,feet,teeth,etc.)"
20130627142003,"Personal Weapons (hands,feet,teeth,etc.)"
20130627142205,Handgun                                 
20130627145002,"Personal Weapons (hands,feet,teeth,etc.)"
20130627154503,"Personal Weapons (hands,feet,teeth,etc.)"
20130627180903,Handgun                                 
20130627190002,"Personal Weapons (hands,feet,teeth,etc.)"
20130627194103,Other Firearm                           
20130627194103,Handgun                                 
20130627201600,"Personal Weapons (hands,feet,teeth,etc.)"
20130627214801,"Personal Weapons (hands,feet,teeth,etc.)"
20130627220405,Handgun                                 
20130627221902,"Personal Weapons (hands,feet,teeth,etc.)"
20130627222802,"Personal Weapons (hands,feet,teeth,etc.)"
20130627225202,"Personal Weapons (hands,feet,teeth,etc.)"
20130628005201,"Personal Weapons (hands,feet,teeth,etc.)"
20130628013601,"Personal Weapons (hands,feet,teeth,etc.)"
20130628014902,"Personal Weapons (hands,feet,teeth,etc.)"
20130628020002,"Personal Weapons (hands,feet,teeth,etc.)"
20130628022100,"Personal Weapons (hands,feet,teeth,etc.)"
20130628024200,"Personal Weapons (hands,feet,teeth,etc.)"
20130628031701,"Personal Weapons (hands,feet,teeth,etc.)"
20130628041100,"Personal Weapons (hands,feet,teeth,etc.)"
20130628073801,Handgun                                 
20130628095802,"Personal Weapons (hands,feet,teeth,etc.)"
20130628112301,Handgun                                 
20130628120401,"Personal Weapons (hands,feet,teeth,etc.)"
20130628120401,Handgun                                 
20130628123807,"Personal Weapons (hands,feet,teeth,etc.)"
20130628125601,"Personal Weapons (hands,feet,teeth,etc.)"
20130628142002,"Personal Weapons (hands,feet,teeth,etc.)"
20130628145204,"Personal Weapons (hands,feet,teeth,etc.)"
20130628152502,"Personal Weapons (hands,feet,teeth,etc.)"
20130628153905,"Personal Weapons (hands,feet,teeth,etc.)"
20130628161503,Handgun                                 
20130628163901,"Personal Weapons (hands,feet,teeth,etc.)"
20130628165601,"Personal Weapons (hands,feet,teeth,etc.)"
20130628170104,"Personal Weapons (hands,feet,teeth,etc.)"
20130628180101,Other Weapon                            
20130628180101,"Personal Weapons (hands,feet,teeth,etc.)"
20130628183003,"Personal Weapons (hands,feet,teeth,etc.)"
20130628184001,"Personal Weapons (hands,feet,teeth,etc.)"
20130628192802,"Personal Weapons (hands,feet,teeth,etc.)"
20130628200600,Handgun                                 
20130628210901,"Personal Weapons (hands,feet,teeth,etc.)"
20130628220201,"Blunt Object(club,hammer,etc)           "
20130628222400,Handgun                                 
20130628225003,"Personal Weapons (hands,feet,teeth,etc.)"
20130628230001,"Personal Weapons (hands,feet,teeth,etc.)"
20130628230001,Handgun                                 
20130628235401,"Personal Weapons (hands,feet,teeth,etc.)"
20130629000300,"Personal Weapons (hands,feet,teeth,etc.)"
20130629000500,"Personal Weapons (hands,feet,teeth,etc.)"
20130629001700,"Personal Weapons (hands,feet,teeth,etc.)"
20130629001700,Handgun                                 
20130629011800,"Personal Weapons (hands,feet,teeth,etc.)"
20130629013500,Handgun                                 
20130629024800,Undetermined Firearm                    
20130629032100,"Personal Weapons (hands,feet,teeth,etc.)"
20130629045002,"Personal Weapons (hands,feet,teeth,etc.)"
20130629053501,Other Cutting Instrument                
20130629090601,"Personal Weapons (hands,feet,teeth,etc.)"
20130629091702,Handgun                                 
20130629104602,"Personal Weapons (hands,feet,teeth,etc.)"
20130629110800,"Personal Weapons (hands,feet,teeth,etc.)"
20130629121802,"Personal Weapons (hands,feet,teeth,etc.)"
20130629130300,"Personal Weapons (hands,feet,teeth,etc.)"
20130629130301,"Personal Weapons (hands,feet,teeth,etc.)"
20130629150302,Not Applicable/None                     
20130629151900,Handgun                                 
20130629155901,Knife                                   
20130629160501,"Blunt Object(club,hammer,etc)           "
20130629163803,"Personal Weapons (hands,feet,teeth,etc.)"
20130629165504,Handgun                                 
20130629172702,"Personal Weapons (hands,feet,teeth,etc.)"
20130629180600,Other Weapon                            
20130629180600,"Personal Weapons (hands,feet,teeth,etc.)"
20130629191600,Knife                                   
20130629202702,"Personal Weapons (hands,feet,teeth,etc.)"
20130629204900,"Personal Weapons (hands,feet,teeth,etc.)"
20130629204900,Other Weapon                            
20130629213200,"Personal Weapons (hands,feet,teeth,etc.)"
20130629223304,Handgun                                 
20130629225200,Handgun                                 
20130629225302,"Blunt Object(club,hammer,etc)           "
20130629225602,"Personal Weapons (hands,feet,teeth,etc.)"
20130629230403,"Personal Weapons (hands,feet,teeth,etc.)"
20130629232100,"Personal Weapons (hands,feet,teeth,etc.)"
20130630000003,Handgun                                 
20130630000503,Handgun                                 
20130630001801,"Personal Weapons (hands,feet,teeth,etc.)"
20130630010501,Unknown/Not Stated                      
20130630012201,"Personal Weapons (hands,feet,teeth,etc.)"
20130630012602,"Personal Weapons (hands,feet,teeth,etc.)"
20130630015201,"Personal Weapons (hands,feet,teeth,etc.)"
20130630020205,Handgun                                 
20130630020702,"Personal Weapons (hands,feet,teeth,etc.)"
20130630022302,"Personal Weapons (hands,feet,teeth,etc.)"
20130630023003,"Personal Weapons (hands,feet,teeth,etc.)"
20130630023303,Handgun                                 
20130630031801,Other Weapon                            
20130630044900,Handgun                                 
20130630055400,Other Cutting Instrument                
20130630055500,"Personal Weapons (hands,feet,teeth,etc.)"
20130630065601,Rifle                                   
20130630095101,Handgun                                 
20130630101302,Handgun                                 
20130630112401,Not Applicable/None                     
20130630112500,"Personal Weapons (hands,feet,teeth,etc.)"
20130630112500,Shotgun                                 
20130630122701,"Personal Weapons (hands,feet,teeth,etc.)"
20130630124100,Handgun                                 
20130630124303,"Personal Weapons (hands,feet,teeth,etc.)"
20130630124501,"Personal Weapons (hands,feet,teeth,etc.)"
20130630134900,"Personal Weapons (hands,feet,teeth,etc.)"
20130630141100,Handgun                                 
20130630145000,Handgun                                 
20130630151306,Razor                                   
20130630162200,"Personal Weapons (hands,feet,teeth,etc.)"
20130630170002,"Personal Weapons (hands,feet,teeth,etc.)"
20130630170400,Handgun                                 
20130630171100,"Personal Weapons (hands,feet,teeth,etc.)"
20130630174703,Other Weapon                            
20130630175102,"Personal Weapons (hands,feet,teeth,etc.)"
20130630175102,Knife                                   
20130630175702,Other Weapon                            
20130630183102,"Personal Weapons (hands,feet,teeth,etc.)"
20130630185900,"Personal Weapons (hands,feet,teeth,etc.)"
20130630195401,"Personal Weapons (hands,feet,teeth,etc.)"
20130630211201,"Personal Weapons (hands,feet,teeth,etc.)"
20130630212504,"Personal Weapons (hands,feet,teeth,etc.)"
20130630214001,"Personal Weapons (hands,feet,teeth,etc.)"
20130630223002,Handgun                                 
20130630223500,Shotgun                                 
20130630224601,Unknown/Not Stated                      
20130630230401,"Personal Weapons (hands,feet,teeth,etc.)"
20130630231200,Knife                                   
20130630232200,Handgun                                 
20130630232200,"Personal Weapons (hands,feet,teeth,etc.)"
20130630235101,Handgun                                 
20130701001300,"Personal Weapons (hands,feet,teeth,etc.)"
20130701003401,"Personal Weapons (hands,feet,teeth,etc.)"
20130701011500,"Personal Weapons (hands,feet,teeth,etc.)"
20130701011500,Handgun                                 
20130701012201,Handgun                                 
20130701031002,"Personal Weapons (hands,feet,teeth,etc.)"
20130701065003,Handgun                                 
20130701065003,"Personal Weapons (hands,feet,teeth,etc.)"
20130701082204,Handgun                                 
20130701084000,"Personal Weapons (hands,feet,teeth,etc.)"
20130701085100,"Personal Weapons (hands,feet,teeth,etc.)"
20130701090802,Not Applicable/None                     
20130701091304,Undetermined Firearm                    
20130701100701,"Personal Weapons (hands,feet,teeth,etc.)"
20130701102001,"Personal Weapons (hands,feet,teeth,etc.)"
20130701102901,"Personal Weapons (hands,feet,teeth,etc.)"
20130701104300,Not Applicable/None                     
20130701111104,"Blunt Object(club,hammer,etc)           "
20130701121700,"Personal Weapons (hands,feet,teeth,etc.)"
20130701124601,"Personal Weapons (hands,feet,teeth,etc.)"
20130701124900,Handgun                                 
